hcc_id,brand_label_auto,primary_brand,user_1,user_2,cosine_similarity,user_1_n_comments,user_2_n_comments,user_1_sample_text,user_2_sample_text
17,Mixed_3plus_Brands,Maryame,racun_ct61657,skincare_ct68797,0.0736,3,3,buat kulit berminyak bisa ga kak mau coba azarine teh muka teteh aja yang bagus makanya glowing maaf pake nya sebelum apa sesudah pk suncrean ya,kali hbis pakek retinol hbis tu pkek serum glad2glow yg pink boleh gak kak beautiful buat acne berminyak bisa kak
17,Mixed_3plus_Brands,Maryame,reviewjujur_ct7045,skincare_ct1453,0.0325,3,3,kalo originate terus pakai moisturizer skin barrier madame gie boleh ga ya kak minta jawaban bikin abu2 gk di muka kalau vitamin c di pkai malam hari tiap mlm bisa gak ya kaa,the originote bagus juga nggak buat ngeredain jerawat dan beruntusan kayak yang punya pratista plis bantu jawab mau beli masih maju mundur soalnya justru kalo pemakaian rutin dan sabar nanti flek flek
17,Mixed_3plus_Brands,Maryame,reviewjujur_ct7045,skincare_ct68797,0.0247,3,3,kalo originate terus pakai moisturizer skin barrier madame gie boleh ga ya kak minta jawaban bikin abu2 gk di muka kalau vitamin c di pkai malam hari tiap mlm bisa gak ya kaa,kali hbis pakek retinol hbis tu pkek serum glad2glow yg pink boleh gak kak beautiful buat acne berminyak bisa kak
17,Mixed_3plus_Brands,Maryame,skincare_ct1453,skincare_ct68797,0.0081,3,3,the originote bagus juga nggak buat ngeredain jerawat dan beruntusan kayak yang punya pratista plis bantu jawab mau beli masih maju mundur soalnya justru kalo pemakaian rutin dan sabar nanti flek flek,kali hbis pakek retinol hbis tu pkek serum glad2glow yg pink boleh gak kak beautiful buat acne berminyak bisa kak
18,The Originote,The Originote,beautyaddict_ct7716,glowhunter_ct4367,0.0128,3,3,retinol ga boleh buat bumil ya  cara pakenya gimana,bingung antara the originote atau azarine  kalo pake serum nya yg bright b3 ga digabungin boleh ga si berarti skincare pagi dan malem serum ny sama
18,The Originote,The Originote,beautyaddict_ct7716,glowup_ct2135,0.0,3,3,retinol ga boleh buat bumil ya  cara pakenya gimana,dari dulu make eiem skrg lagi mau nyoba yg the ori  untuk 15 th bisa ga kak
18,The Originote,The Originote,beautyaddict_ct7716,kulitglowing_ct6396,0.0,3,3,retinol ga boleh buat bumil ya  cara pakenya gimana,lgsg co originote  
18,The Originote,The Originote,beautyaddict_ct7716,skinclub_ct7669,0.0,3,3,retinol ga boleh buat bumil ya  cara pakenya gimana,br nyoba yg azarine slma ini ok sih muka jd lenbut tekstur jd halus smua butuh proses sih klo mau pke skincare yg aman  
18,The Originote,The Originote,beautyaddict_ct7716,skinclub_ct9386,0.0712,3,3,retinol ga boleh buat bumil ya  cara pakenya gimana,kalo ada jerawat boleh retinol gasi kk ada yg mau gantiin day cream ku ga baru pakek 2 hari aku mau ganti yg acne kalo buat umur 15 yang hyalu bole gaa
18,The Originote,The Originote,glowhunter_ct4367,glowup_ct2135,0.036,3,3,bingung antara the originote atau azarine  kalo pake serum nya yg bright b3 ga digabungin boleh ga si berarti skincare pagi dan malem serum ny sama,dari dulu make eiem skrg lagi mau nyoba yg the ori  untuk 15 th bisa ga kak
18,The Originote,The Originote,glowhunter_ct4367,kulitglowing_ct6396,0.0697,3,3,bingung antara the originote atau azarine  kalo pake serum nya yg bright b3 ga digabungin boleh ga si berarti skincare pagi dan malem serum ny sama,lgsg co originote  
18,The Originote,The Originote,glowhunter_ct4367,skinclub_ct7669,0.0438,3,3,bingung antara the originote atau azarine  kalo pake serum nya yg bright b3 ga digabungin boleh ga si berarti skincare pagi dan malem serum ny sama,br nyoba yg azarine slma ini ok sih muka jd lenbut tekstur jd halus smua butuh proses sih klo mau pke skincare yg aman  
18,The Originote,The Originote,glowhunter_ct4367,skinclub_ct9386,0.0368,3,3,bingung antara the originote atau azarine  kalo pake serum nya yg bright b3 ga digabungin boleh ga si berarti skincare pagi dan malem serum ny sama,kalo ada jerawat boleh retinol gasi kk ada yg mau gantiin day cream ku ga baru pakek 2 hari aku mau ganti yg acne kalo buat umur 15 yang hyalu bole gaa
18,The Originote,The Originote,glowup_ct2135,kulitglowing_ct6396,0.0,3,3,dari dulu make eiem skrg lagi mau nyoba yg the ori  untuk 15 th bisa ga kak,lgsg co originote  
18,The Originote,The Originote,glowup_ct2135,skinclub_ct7669,0.0558,3,3,dari dulu make eiem skrg lagi mau nyoba yg the ori  untuk 15 th bisa ga kak,br nyoba yg azarine slma ini ok sih muka jd lenbut tekstur jd halus smua butuh proses sih klo mau pke skincare yg aman  
18,The Originote,The Originote,glowup_ct2135,skinclub_ct9386,0.0105,3,3,dari dulu make eiem skrg lagi mau nyoba yg the ori  untuk 15 th bisa ga kak,kalo ada jerawat boleh retinol gasi kk ada yg mau gantiin day cream ku ga baru pakek 2 hari aku mau ganti yg acne kalo buat umur 15 yang hyalu bole gaa
18,The Originote,The Originote,kulitglowing_ct6396,skinclub_ct7669,0.0,3,3,lgsg co originote  ,br nyoba yg azarine slma ini ok sih muka jd lenbut tekstur jd halus smua butuh proses sih klo mau pke skincare yg aman  
18,The Originote,The Originote,kulitglowing_ct6396,skinclub_ct9386,0.0,3,3,lgsg co originote  ,kalo ada jerawat boleh retinol gasi kk ada yg mau gantiin day cream ku ga baru pakek 2 hari aku mau ganti yg acne kalo buat umur 15 yang hyalu bole gaa
18,The Originote,The Originote,skinclub_ct7669,skinclub_ct9386,0.018,3,3,br nyoba yg azarine slma ini ok sih muka jd lenbut tekstur jd halus smua butuh proses sih klo mau pke skincare yg aman  ,kalo ada jerawat boleh retinol gasi kk ada yg mau gantiin day cream ku ga baru pakek 2 hari aku mau ganti yg acne kalo buat umur 15 yang hyalu bole gaa
20,Daviena,Daviena,dearskin_ct58033,glowup_ct95907,0.0268,8,8, serius nanya retinol itu utk apa ya klo udh pake skincare sepaket apa retinol wajib mklum emak kurang jauh main nya x da niat menipu tp hanya ingin untung melalui mnjual produk x bkualiti utk consume,cocok semua kulit kak cape gw skincare an dr yg murah smpe yg mahal kulit badak bngt bikin boke hanasui ajaa ges org sekali bohong mana bisa di percaya pengen kak gimana cara pemesanan nya gimana cara
20,Daviena,Daviena,dearskin_ct58033,skincare_ct87875,0.0203,8,8, serius nanya retinol itu utk apa ya klo udh pake skincare sepaket apa retinol wajib mklum emak kurang jauh main nya x da niat menipu tp hanya ingin untung melalui mnjual produk x bkualiti utk consume,  iya bgini dong klu dikiritik yg sifatnya membangun terima dgn sportif jangan sprti anak kecil baku ejek2 bukan akhlaq yg bagus seorang leader aku baru pake hr ni emg mantul flek tipis ku nyaris nga 
20,Daviena,Daviena,glowup_ct95907,skincare_ct87875,0.0478,8,8,cocok semua kulit kak cape gw skincare an dr yg murah smpe yg mahal kulit badak bngt bikin boke hanasui ajaa ges org sekali bohong mana bisa di percaya pengen kak gimana cara pemesanan nya gimana cara,  iya bgini dong klu dikiritik yg sifatnya membangun terima dgn sportif jangan sprti anak kecil baku ejek2 bukan akhlaq yg bagus seorang leader aku baru pake hr ni emg mantul flek tipis ku nyaris nga 
34,Daviena,Daviena,beautyaddict_rr41856,glowhunter_cp9145,0.0053,6,3,iya kak bener worth it 160 wkwk sama kak 160 aku jg gt awalnya 160 noted kak makasih ya 160 wah baru tau makasih infonyaa 160 iyaa sama disini jg gtu 160,bismillah kak aku mau yg paket 4 kak kalem nih untuk skin barier rusak cocok kh ka jerawat aku on off terus gatell ada beks jerawat merah
34,Daviena,Daviena,beautyaddict_rr41856,kulitsehat_rp54793,0.0128,6,3,iya kak bener worth it 160 wkwk sama kak 160 aku jg gt awalnya 160 noted kak makasih ya 160 wah baru tau makasih infonyaa 160 iyaa sama disini jg gtu 160,aku juga masih ada retinol nya tetep aku pake kf beauty dok 
34,Daviena,Daviena,glowhunter_cp9145,kulitsehat_rp54793,0.0078,3,3,bismillah kak aku mau yg paket 4 kak kalem nih untuk skin barier rusak cocok kh ka jerawat aku on off terus gatell ada beks jerawat merah,aku juga masih ada retinol nya tetep aku pake kf beauty dok 
42,Daviena,Daviena,beautyfess_r3c05m00x6415,beautyfess_r3c05m01x4347,0.3634,3,5,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok yg lagi nyari daviena retinol bagus ini salah satu rekomendasi aku pemakaian rutin daviena retinol bikin kulit lebih lembab senen,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket worth it bgt beli daviena retinol harga segitu hasilnya lumayan pu
42,Daviena,Daviena,beautyfess_r3c05m00x6415,beautyfess_r3c05m02x6049,0.507,3,5,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok yg lagi nyari daviena retinol bagus ini salah satu rekomendasi aku pemakaian rutin daviena retinol bikin kulit lebih lembab senen,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok packaging daviena retinol lucu tapi yang penting isinya juga bagus kok worth it bgt beli daviena retinol harga segitu hasilnya lu
42,Daviena,Daviena,beautyfess_r3c05m00x6415,beautyfess_r3c05m03x8357,0.3642,3,5,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok yg lagi nyari daviena retinol bagus ini salah satu rekomendasi aku pemakaian rutin daviena retinol bikin kulit lebih lembab senen,baru coba daviena retinol kemaren semoga cocok di kulitku yang sensitif pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt worth it bgt beli daviena retinol harga segitu hasilnya luma
42,Daviena,Daviena,beautyfess_r3c05m00x6415,beautyfess_r3c05m04x3629,0.5632,3,5,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok yg lagi nyari daviena retinol bagus ini salah satu rekomendasi aku pemakaian rutin daviena retinol bikin kulit lebih lembab senen,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt yg lagi nyari daviena retinol bagus ini salah satu rekomendasi aku baru coba daviena retinol kemaren semoga cocok di kulitku yang se
42,Daviena,Daviena,beautyfess_r3c05m01x4347,beautyfess_r3c05m02x6049,0.3018,5,5,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket worth it bgt beli daviena retinol harga segitu hasilnya lumayan pu,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok packaging daviena retinol lucu tapi yang penting isinya juga bagus kok worth it bgt beli daviena retinol harga segitu hasilnya lu
42,Daviena,Daviena,beautyfess_r3c05m01x4347,beautyfess_r3c05m03x8357,0.6147,5,5,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket worth it bgt beli daviena retinol harga segitu hasilnya lumayan pu,baru coba daviena retinol kemaren semoga cocok di kulitku yang sensitif pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt worth it bgt beli daviena retinol harga segitu hasilnya luma
42,Daviena,Daviena,beautyfess_r3c05m01x4347,beautyfess_r3c05m04x3629,0.4527,5,5,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket worth it bgt beli daviena retinol harga segitu hasilnya lumayan pu,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt yg lagi nyari daviena retinol bagus ini salah satu rekomendasi aku baru coba daviena retinol kemaren semoga cocok di kulitku yang se
42,Daviena,Daviena,beautyfess_r3c05m02x6049,beautyfess_r3c05m03x8357,0.4529,5,5,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok packaging daviena retinol lucu tapi yang penting isinya juga bagus kok worth it bgt beli daviena retinol harga segitu hasilnya lu,baru coba daviena retinol kemaren semoga cocok di kulitku yang sensitif pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt worth it bgt beli daviena retinol harga segitu hasilnya luma
42,Daviena,Daviena,beautyfess_r3c05m02x6049,beautyfess_r3c05m04x3629,0.3006,5,5,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok packaging daviena retinol lucu tapi yang penting isinya juga bagus kok worth it bgt beli daviena retinol harga segitu hasilnya lu,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt yg lagi nyari daviena retinol bagus ini salah satu rekomendasi aku baru coba daviena retinol kemaren semoga cocok di kulitku yang se
42,Daviena,Daviena,beautyfess_r3c05m03x8357,beautyfess_r3c05m04x3629,0.6316,5,5,baru coba daviena retinol kemaren semoga cocok di kulitku yang sensitif pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt worth it bgt beli daviena retinol harga segitu hasilnya luma,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt yg lagi nyari daviena retinol bagus ini salah satu rekomendasi aku baru coba daviena retinol kemaren semoga cocok di kulitku yang se
45,Mixed_3plus_Brands,Maryame,beautyvibe_ct13413,racun_ct40815,0.0433,6,6,retinol sama aha bha bagusan mana si kalo udah pake night cream merk lain boleh ngg sih di pakein ini juga minta jawaban kakak pake cream malemnya juga gak aku pake cream paginya udah cerahan bisa bua,untuk umur berapa klo lnjut moisturizer ny bkn azzarine trs lnjut cream mlm boleh gak klo pke ini terus di layer tinten sunscream bole gk ka   serum hyalu c ny buat umur brp min
45,Mixed_3plus_Brands,Maryame,beautyvibe_ct13413,reviewjujur_ct43520,0.0492,6,6,retinol sama aha bha bagusan mana si kalo udah pake night cream merk lain boleh ngg sih di pakein ini juga minta jawaban kakak pake cream malemnya juga gak aku pake cream paginya udah cerahan bisa bua,umurku 43 untuk hilang kan flek apa ya kak overclaim ini ka  yg malam nya gak prnh di rivew ya kak pngn tau cinta banget sma maryame kalo serum kombinasi gini gimana cara pakenya min
45,Mixed_3plus_Brands,Maryame,beautyvibe_ct13413,testireal_ct49360,0.0524,6,6,retinol sama aha bha bagusan mana si kalo udah pake night cream merk lain boleh ngg sih di pakein ini juga minta jawaban kakak pake cream malemnya juga gak aku pake cream paginya udah cerahan bisa bua, kak boleh pakai retinol in selang seling dgn cream lain berapa sih harga maryame  ada yg kb 3 bln ga disini yg make ini gimana bun cocok ga kak bukan x serum hyalu c sama serum b3 yah
45,Mixed_3plus_Brands,Maryame,racun_ct40815,reviewjujur_ct43520,0.0128,6,6,untuk umur berapa klo lnjut moisturizer ny bkn azzarine trs lnjut cream mlm boleh gak klo pke ini terus di layer tinten sunscream bole gk ka   serum hyalu c ny buat umur brp min,umurku 43 untuk hilang kan flek apa ya kak overclaim ini ka  yg malam nya gak prnh di rivew ya kak pngn tau cinta banget sma maryame kalo serum kombinasi gini gimana cara pakenya min
45,Mixed_3plus_Brands,Maryame,racun_ct40815,testireal_ct49360,0.0933,6,6,untuk umur berapa klo lnjut moisturizer ny bkn azzarine trs lnjut cream mlm boleh gak klo pke ini terus di layer tinten sunscream bole gk ka   serum hyalu c ny buat umur brp min, kak boleh pakai retinol in selang seling dgn cream lain berapa sih harga maryame  ada yg kb 3 bln ga disini yg make ini gimana bun cocok ga kak bukan x serum hyalu c sama serum b3 yah
45,Mixed_3plus_Brands,Maryame,reviewjujur_ct43520,testireal_ct49360,0.0819,6,6,umurku 43 untuk hilang kan flek apa ya kak overclaim ini ka  yg malam nya gak prnh di rivew ya kak pngn tau cinta banget sma maryame kalo serum kombinasi gini gimana cara pakenya min, kak boleh pakai retinol in selang seling dgn cream lain berapa sih harga maryame  ada yg kb 3 bln ga disini yg make ini gimana bun cocok ga kak bukan x serum hyalu c sama serum b3 yah
46,The Originote,The Originote,beautyvibe_ct18973,bestieku_ct63780,0.0,3,3,kak dikasih moiz ga kak kalau pagi pake vit c malam pakai serum yang apaa kalo moistnya yg ceratinol gpp ga, wajib tau yg mudarin bekas jerawat yg mana ya ka
46,The Originote,The Originote,beautyvibe_ct18973,glowhunter_ct68859,0.0255,3,3,kak dikasih moiz ga kak kalau pagi pake vit c malam pakai serum yang apaa kalo moistnya yg ceratinol gpp ga,kak plis jawab urutan retinol yg bener itu gimana aku udh pakai 4 pot blm ada perubahan kak mending make yg merah apa yg ungu untuk mudarin bekas jerawat pih katanya toner ga blh pake di pagi hari ka 
46,The Originote,The Originote,beautyvibe_ct18973,kulitglowing_ct71939,0.0883,3,3,kak dikasih moiz ga kak kalau pagi pake vit c malam pakai serum yang apaa kalo moistnya yg ceratinol gpp ga,ini yg isinya secuil baru tempatnya segede gaban kah aku nyoba pagi vit c malam nya b3 bright serum kenapa wajah jadi super kering ya sampai setelah pake moist aja masih terasa tetep kering mau tanya 
46,The Originote,The Originote,beautyvibe_ct18973,racun_ct19392,0.0945,3,3,kak dikasih moiz ga kak kalau pagi pake vit c malam pakai serum yang apaa kalo moistnya yg ceratinol gpp ga, kalau serum yang gluta untuk kulit normal makenya pagi sama malam juga kakkkk kak serum hyalu c nya boleh ga di gabung sama ss implora tolong di jwb ya kak
46,The Originote,The Originote,beautyvibe_ct18973,reviewjujur_ct84556,0.027,3,3,kak dikasih moiz ga kak kalau pagi pake vit c malam pakai serum yang apaa kalo moistnya yg ceratinol gpp ga,berarti aku salah mala setiap pakai reti nol mala di timpa pakai nightt cream ka yg serum dark sport itu dipakenya sehabis apa kaa bisa dipake setiap hari kah wajib tau pie tu apa
46,The Originote,The Originote,beautyvibe_ct18973,skinclub_ct998,0.0266,3,3,kak dikasih moiz ga kak kalau pagi pake vit c malam pakai serum yang apaa kalo moistnya yg ceratinol gpp ga,aku pakenya tebel banget kak karna pengen ada hasil retinol bisa di pake untuk umur berapa ka cc 
46,The Originote,The Originote,bestieku_ct63780,glowhunter_ct68859,0.1878,3,3, wajib tau yg mudarin bekas jerawat yg mana ya ka,kak plis jawab urutan retinol yg bener itu gimana aku udh pakai 4 pot blm ada perubahan kak mending make yg merah apa yg ungu untuk mudarin bekas jerawat pih katanya toner ga blh pake di pagi hari ka 
46,The Originote,The Originote,bestieku_ct63780,kulitglowing_ct71939,0.0119,3,3, wajib tau yg mudarin bekas jerawat yg mana ya ka,ini yg isinya secuil baru tempatnya segede gaban kah aku nyoba pagi vit c malam nya b3 bright serum kenapa wajah jadi super kering ya sampai setelah pake moist aja masih terasa tetep kering mau tanya 
46,The Originote,The Originote,bestieku_ct63780,racun_ct19392,0.0109,3,3, wajib tau yg mudarin bekas jerawat yg mana ya ka, kalau serum yang gluta untuk kulit normal makenya pagi sama malam juga kakkkk kak serum hyalu c nya boleh ga di gabung sama ss implora tolong di jwb ya kak
46,The Originote,The Originote,bestieku_ct63780,reviewjujur_ct84556,0.0846,3,3, wajib tau yg mudarin bekas jerawat yg mana ya ka,berarti aku salah mala setiap pakai reti nol mala di timpa pakai nightt cream ka yg serum dark sport itu dipakenya sehabis apa kaa bisa dipake setiap hari kah wajib tau pie tu apa
46,The Originote,The Originote,bestieku_ct63780,skinclub_ct998,0.0,3,3, wajib tau yg mudarin bekas jerawat yg mana ya ka,aku pakenya tebel banget kak karna pengen ada hasil retinol bisa di pake untuk umur berapa ka cc 
46,The Originote,The Originote,glowhunter_ct68859,kulitglowing_ct71939,0.0294,3,3,kak plis jawab urutan retinol yg bener itu gimana aku udh pakai 4 pot blm ada perubahan kak mending make yg merah apa yg ungu untuk mudarin bekas jerawat pih katanya toner ga blh pake di pagi hari ka ,ini yg isinya secuil baru tempatnya segede gaban kah aku nyoba pagi vit c malam nya b3 bright serum kenapa wajah jadi super kering ya sampai setelah pake moist aja masih terasa tetep kering mau tanya 
46,The Originote,The Originote,glowhunter_ct68859,racun_ct19392,0.0207,3,3,kak plis jawab urutan retinol yg bener itu gimana aku udh pakai 4 pot blm ada perubahan kak mending make yg merah apa yg ungu untuk mudarin bekas jerawat pih katanya toner ga blh pake di pagi hari ka , kalau serum yang gluta untuk kulit normal makenya pagi sama malam juga kakkkk kak serum hyalu c nya boleh ga di gabung sama ss implora tolong di jwb ya kak
46,The Originote,The Originote,glowhunter_ct68859,reviewjujur_ct84556,0.0416,3,3,kak plis jawab urutan retinol yg bener itu gimana aku udh pakai 4 pot blm ada perubahan kak mending make yg merah apa yg ungu untuk mudarin bekas jerawat pih katanya toner ga blh pake di pagi hari ka ,berarti aku salah mala setiap pakai reti nol mala di timpa pakai nightt cream ka yg serum dark sport itu dipakenya sehabis apa kaa bisa dipake setiap hari kah wajib tau pie tu apa
46,The Originote,The Originote,glowhunter_ct68859,skinclub_ct998,0.0419,3,3,kak plis jawab urutan retinol yg bener itu gimana aku udh pakai 4 pot blm ada perubahan kak mending make yg merah apa yg ungu untuk mudarin bekas jerawat pih katanya toner ga blh pake di pagi hari ka ,aku pakenya tebel banget kak karna pengen ada hasil retinol bisa di pake untuk umur berapa ka cc 
46,The Originote,The Originote,kulitglowing_ct71939,racun_ct19392,0.0434,3,3,ini yg isinya secuil baru tempatnya segede gaban kah aku nyoba pagi vit c malam nya b3 bright serum kenapa wajah jadi super kering ya sampai setelah pake moist aja masih terasa tetep kering mau tanya , kalau serum yang gluta untuk kulit normal makenya pagi sama malam juga kakkkk kak serum hyalu c nya boleh ga di gabung sama ss implora tolong di jwb ya kak
46,The Originote,The Originote,kulitglowing_ct71939,reviewjujur_ct84556,0.028,3,3,ini yg isinya secuil baru tempatnya segede gaban kah aku nyoba pagi vit c malam nya b3 bright serum kenapa wajah jadi super kering ya sampai setelah pake moist aja masih terasa tetep kering mau tanya ,berarti aku salah mala setiap pakai reti nol mala di timpa pakai nightt cream ka yg serum dark sport itu dipakenya sehabis apa kaa bisa dipake setiap hari kah wajib tau pie tu apa
46,The Originote,The Originote,kulitglowing_ct71939,skinclub_ct998,0.0127,3,3,ini yg isinya secuil baru tempatnya segede gaban kah aku nyoba pagi vit c malam nya b3 bright serum kenapa wajah jadi super kering ya sampai setelah pake moist aja masih terasa tetep kering mau tanya ,aku pakenya tebel banget kak karna pengen ada hasil retinol bisa di pake untuk umur berapa ka cc 
46,The Originote,The Originote,racun_ct19392,reviewjujur_ct84556,0.0307,3,3, kalau serum yang gluta untuk kulit normal makenya pagi sama malam juga kakkkk kak serum hyalu c nya boleh ga di gabung sama ss implora tolong di jwb ya kak,berarti aku salah mala setiap pakai reti nol mala di timpa pakai nightt cream ka yg serum dark sport itu dipakenya sehabis apa kaa bisa dipake setiap hari kah wajib tau pie tu apa
46,The Originote,The Originote,racun_ct19392,skinclub_ct998,0.0406,3,3, kalau serum yang gluta untuk kulit normal makenya pagi sama malam juga kakkkk kak serum hyalu c nya boleh ga di gabung sama ss implora tolong di jwb ya kak,aku pakenya tebel banget kak karna pengen ada hasil retinol bisa di pake untuk umur berapa ka cc 
46,The Originote,The Originote,reviewjujur_ct84556,skinclub_ct998,0.0582,3,3,berarti aku salah mala setiap pakai reti nol mala di timpa pakai nightt cream ka yg serum dark sport itu dipakenya sehabis apa kaa bisa dipake setiap hari kah wajib tau pie tu apa,aku pakenya tebel banget kak karna pengen ada hasil retinol bisa di pake untuk umur berapa ka cc 
48,Mixed_3plus_Brands,The Originote,beautyvibe_ct53672,bestieku_ct63653,0.0537,6,6,ci soobooji skin berjerawat pake moist apa aku sekarang pake serum pink minimalis mba sy pake cream pagi dan malam dari dokter klau pake retinol bisa misal cuci muka trs langsung pake retinol apa gmn ,ci harus punya serum ampoul pink ya walaupun kulit gk bermasalah tuk umur 30 tp blm pernah pke skincare sm skali pake yg mana ka basic skincare y tpi beruntusan milea q mkin byk ap gk cwok y dari umur
48,Mixed_3plus_Brands,The Originote,beautyvibe_ct53672,glowhunter_ct43630,0.0613,6,6,ci soobooji skin berjerawat pake moist apa aku sekarang pake serum pink minimalis mba sy pake cream pagi dan malam dari dokter klau pake retinol bisa misal cuci muka trs langsung pake retinol apa gmn ,ci aku pengikut cici yang baru aku boleh tanya ga ci tipe kulit aku berminyak cm di area t zone aja jerawat 1 3 close comedo kusem pori gede bekas jerawat pie pih co itu gimna ngilangin nya udah bener
48,Mixed_3plus_Brands,The Originote,beautyvibe_ct53672,kulitcerah_ct92565,0.0396,6,6,ci soobooji skin berjerawat pake moist apa aku sekarang pake serum pink minimalis mba sy pake cream pagi dan malam dari dokter klau pake retinol bisa misal cuci muka trs langsung pake retinol apa gmn ,cii kulitku oily combi sensitif bruntusan jerawat hormonal pori2 besar pie dan pih aku pakai bioderma sensibio micellar water skin1004 ampoule foam skin1004 ampoule pink purito centella wonderleaf ton
48,Mixed_3plus_Brands,The Originote,beautyvibe_ct53672,testireal_ct48546,0.045,6,6,ci soobooji skin berjerawat pake moist apa aku sekarang pake serum pink minimalis mba sy pake cream pagi dan malam dari dokter klau pake retinol bisa misal cuci muka trs langsung pake retinol apa gmn ,ci mau tanya kenapa cici ga rekomen ampoule pink moist pink dipake bareng ci moist pink nya jelek kah ci karena apa ya ci jeleknya kalo digabung gitu btw boleh ngga klo pke retinol ini fw mois ss sm t
48,Mixed_3plus_Brands,The Originote,bestieku_ct63653,glowhunter_ct43630,0.0218,6,6,ci harus punya serum ampoul pink ya walaupun kulit gk bermasalah tuk umur 30 tp blm pernah pke skincare sm skali pake yg mana ka basic skincare y tpi beruntusan milea q mkin byk ap gk cwok y dari umur,ci aku pengikut cici yang baru aku boleh tanya ga ci tipe kulit aku berminyak cm di area t zone aja jerawat 1 3 close comedo kusem pori gede bekas jerawat pie pih co itu gimna ngilangin nya udah bener
48,Mixed_3plus_Brands,The Originote,bestieku_ct63653,kulitcerah_ct92565,0.0504,6,6,ci harus punya serum ampoul pink ya walaupun kulit gk bermasalah tuk umur 30 tp blm pernah pke skincare sm skali pake yg mana ka basic skincare y tpi beruntusan milea q mkin byk ap gk cwok y dari umur,cii kulitku oily combi sensitif bruntusan jerawat hormonal pori2 besar pie dan pih aku pakai bioderma sensibio micellar water skin1004 ampoule foam skin1004 ampoule pink purito centella wonderleaf ton
48,Mixed_3plus_Brands,The Originote,bestieku_ct63653,testireal_ct48546,0.0378,6,6,ci harus punya serum ampoul pink ya walaupun kulit gk bermasalah tuk umur 30 tp blm pernah pke skincare sm skali pake yg mana ka basic skincare y tpi beruntusan milea q mkin byk ap gk cwok y dari umur,ci mau tanya kenapa cici ga rekomen ampoule pink moist pink dipake bareng ci moist pink nya jelek kah ci karena apa ya ci jeleknya kalo digabung gitu btw boleh ngga klo pke retinol ini fw mois ss sm t
48,Mixed_3plus_Brands,The Originote,glowhunter_ct43630,kulitcerah_ct92565,0.0589,6,6,ci aku pengikut cici yang baru aku boleh tanya ga ci tipe kulit aku berminyak cm di area t zone aja jerawat 1 3 close comedo kusem pori gede bekas jerawat pie pih co itu gimna ngilangin nya udah bener,cii kulitku oily combi sensitif bruntusan jerawat hormonal pori2 besar pie dan pih aku pakai bioderma sensibio micellar water skin1004 ampoule foam skin1004 ampoule pink purito centella wonderleaf ton
48,Mixed_3plus_Brands,The Originote,glowhunter_ct43630,testireal_ct48546,0.0706,6,6,ci aku pengikut cici yang baru aku boleh tanya ga ci tipe kulit aku berminyak cm di area t zone aja jerawat 1 3 close comedo kusem pori gede bekas jerawat pie pih co itu gimna ngilangin nya udah bener,ci mau tanya kenapa cici ga rekomen ampoule pink moist pink dipake bareng ci moist pink nya jelek kah ci karena apa ya ci jeleknya kalo digabung gitu btw boleh ngga klo pke retinol ini fw mois ss sm t
48,Mixed_3plus_Brands,The Originote,kulitcerah_ct92565,testireal_ct48546,0.0514,6,6,cii kulitku oily combi sensitif bruntusan jerawat hormonal pori2 besar pie dan pih aku pakai bioderma sensibio micellar water skin1004 ampoule foam skin1004 ampoule pink purito centella wonderleaf ton,ci mau tanya kenapa cici ga rekomen ampoule pink moist pink dipake bareng ci moist pink nya jelek kah ci karena apa ya ci jeleknya kalo digabung gitu btw boleh ngga klo pke retinol ini fw mois ss sm t
49,Mixed_3plus_Brands,Daviena,beautyvibe_ct6553,cantik_ct3821,0.0193,3,3,kak bisa gak ya di pake untuk pemula karna persentasenya 2 bisa dipake tiap hari ka sleeping mask nya daviena ,mau coba tapi takut soalnya pake yg paket acne daviena makin banyak jerawat ku bagus buat wajib dicoba pke moist lagi ga sih kak ada yg mau bayariin day cream acne maryame ga soalnya mau ganti
