example_id,member_rank,comment_id,platform_username,account,actor_type_primary,network_position,hcc_id,video_id,video_url,tiktok_comment_url_candidate,brand,comment_text_presentation,sentiment,sentiment_attribute_status
PPT_SIM_016,1,7291827364518291728A,beautyaddict_rr41856,beautyaddict_rr41856,Community Actor,HCC,34,7421835937988070662,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E&comment_id=7291827364518291728A,Maryame,noted kak makasih ya!! (160),Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_016,2,7291827364518291844A,bestieku_rr99428,bestieku_rr99428,Community Actor,HCC,86,7340938843190725893,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z&comment_id=7291827364518291844A,Daviena,noted kak makasih ya 😍 (160),Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_016,3,7291827364518291873A,glowingid_rr53578,glowingid_rr53578,Community Actor,HCC,62,7312632181094894854,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k&comment_id=7291827364518291873A,Maryame,noted kak makasih ya btw (160),Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_016,4,7291827364518291863A,kulitglowing_ct49929,kulitglowing_ct49929,Community Actor,HCC,17,7235406683676167430,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv&comment_id=7291827364518291863A,The Originote,noted kak makasih ya 🔥 (160),Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_017,1,7291827364518291172A,beautyvibe_rr2422,MASS_090e75758370,Mass Actor,LCN Non-HCC,,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W&comment_id=7291827364518291172A,Daviena,baru order davina semoga cocok kaya testimoni2 disini 🙏,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_017,2,7291827364518291158A,kulitsehat_rr692,MASS_0dbf1ad664de,Mass Actor,LCN Non-HCC,,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=7291827364518291158A,The Originote,baru order originote semoga cocok kaya testimoni2 disini beneran,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_017,3,7291827364518291288A,dearskin_rr5623,MASS_1aff23271b04,Mass Actor,LCN Non-HCC,,7359717817601543429,https://www.tiktok.com/@jesyjeyn/video/7359717817601543429?_r=1&_t=ZS-977bsAkY5xJ,https://www.tiktok.com/@jesyjeyn/video/7359717817601543429?_r=1&_t=ZS-977bsAkY5xJ&comment_id=7291827364518291288A,Daviena,baru order daviena semoga cocok kaya testimoni2 disini beneran,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_017,4,7291827364518291124A,dearskin_rr6397,MASS_3353b208ad7b,Mass Actor,LCN Non-HCC,,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7291827364518291124A,Maryame,baru order maryame semoga cocok kaya testimoni2 disini 🙏,Not available,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_018,1,7323830511226209029,rinibintijumari,MASS_74aebef04bc2,Mass Actor,Outside LCN,,7312025661835578629,https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS,https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS&comment_id=7323830511226209029,Daviena,ready taiwan kah????,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_018,2,7424538254785266438,lisasherinasherin,MASS_ba14b1a2c224,Mass Actor,Outside LCN,,7421364555957275910,https://www.tiktok.com/@maryame.official/video/7421364555957275910?_r=1&_t=ZS-977UipTvK8V,https://www.tiktok.com/@maryame.official/video/7421364555957275910?_r=1&_t=ZS-977UipTvK8V&comment_id=7424538254785266438,Maryame,ada yg ready Taiwan kah,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_019,1,7750716591051555270,cantiknyata_r3c06m00x8166,cantiknyata_r3c06m00x8166,Community Actor,HCC,99,7122773893844061466,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4&comment_id=7750716591051555270,The Originote,"worth it bgt beli originote niacinamide, harga segitu hasilnya lumayan puas",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_019,2,3621280510833381860,cantiknyata_r3c06m01x3833,cantiknyata_r3c06m01x3833,Community Actor,HCC,99,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=3621280510833381860,The Originote,"worth it bgt beli originote niacinamide, harga segitu hasilnya lumayan puas",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_019,3,1753463091605783288,cantiknyata_r3c06m05x2517,cantiknyata_r3c06m05x2517,Community Actor,HCC,99,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=1753463091605783288,The Originote,"worth it bgt beli originote niacinamide, harga segitu hasilnya lumayan puas",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_019,4,6187670752390501380,glowcheck_r3c10m01x2927,glowcheck_r3c10m01x2927,Community Actor,HCC,112,7418514646698642693,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8&comment_id=6187670752390501380,Maryame,"worth it bgt beli maryame niacinamide, harga segitu hasilnya lumayan puas",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_020,1,1044492788336991746,beautyfess_r3c05m01x4347,beautyfess_r3c05m01x4347,Community Actor,HCC,40,7418812570569641221,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr&comment_id=1044492788336991746,Daviena,"sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_020,2,7858124227134670168,beautyfess_r3c05m03x8357,beautyfess_r3c05m03x8357,Community Actor,HCC,40,7313744314927041797,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9&comment_id=7858124227134670168,Daviena,"sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_020,3,9950127504190212978,glowdiary_r3c03m02x1592,glowdiary_r3c03m02x1592,Community Actor,HCC,113,7523137946246008069,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h&comment_id=9950127504190212978,Maryame,"sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_020,4,2560957436367930030,glowdiary_r3c03m05x9471,glowdiary_r3c03m05x9471,Community Actor,HCC,113,7523137946246008069,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h&comment_id=2560957436367930030,Maryame,"sama nih pengalamannya, worth to try emang",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_021,1,6841945096608100208,cantiknyata_r3c06m00x8166,cantiknyata_r3c06m00x8166,Community Actor,HCC,99,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=6841945096608100208,The Originote,"akhirnya nemu originote niacinamide yang cocok, gak bikin breakout sama sekali",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_021,2,2556182295016660912,cantiknyata_r3c06m04x5441,cantiknyata_r3c06m04x5441,Community Actor,HCC,99,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=2556182295016660912,The Originote,"akhirnya nemu originote niacinamide yang cocok, gak bikin breakout sama sekali",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_021,3,3024572891990799453,glowdiary_r3c03m03x1823,glowdiary_r3c03m03x1823,Community Actor,HCC,113,7430007251076697350,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0&comment_id=3024572891990799453,Maryame,"akhirnya nemu maryame niacinamide yang cocok, gak bikin breakout sama sekali",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_021,4,1122234960017241844,reviewpedas_r3c09m03x3704,reviewpedas_r3c09m03x3704,Community Actor,HCC,193,7306081689422351622,https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6,https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6&comment_id=1122234960017241844,The Originote,"akhirnya nemu originote niacinamide yang cocok, gak bikin breakout sama sekali",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_022,1,1202616172210287679,cantiknyata_r3c06m02x7276,cantiknyata_r3c06m02x7276,Community Actor,HCC,99,7314309007341063429,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA&comment_id=1202616172210287679,The Originote,"setuju kak, ini emang salah satu favorit aku juga",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_022,2,9567878969604977964,cantiknyata_r3c06m05x2517,cantiknyata_r3c06m05x2517,Community Actor,HCC,99,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=9567878969604977964,The Originote,"setuju kak, ini emang salah satu favorit aku juga",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_022,3,2645612679959365725,glowcheck_r3c10m01x2927,glowcheck_r3c10m01x2927,Community Actor,HCC,112,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=2645612679959365725,Maryame,"setuju kak, ini emang salah satu favorit aku juga",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_022,4,9180100033615437358,glowdiary_r3c03m03x1823,glowdiary_r3c03m03x1823,Community Actor,HCC,113,7312632181094894854,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k&comment_id=9180100033615437358,Maryame,"setuju kak, ini emang salah satu favorit aku juga",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_023,1,5682544942675878369,cantiknyata_r3c06m01x3833,cantiknyata_r3c06m01x3833,Community Actor,HCC,99,7122773893844061466,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4&comment_id=5682544942675878369,The Originote,"review jujur originote niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_023,2,3161983647287578588,cantiknyata_r3c06m02x7276,cantiknyata_r3c06m02x7276,Community Actor,HCC,99,7314309007341063429,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA&comment_id=3161983647287578588,The Originote,"review jujur originote niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_023,3,8522517667626772880,glowcheck_r3c10m04x9521,glowcheck_r3c10m04x9521,Community Actor,HCC,112,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=8522517667626772880,Maryame,"review jujur maryame niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",Uncertain,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_023,4,4748031565622572824,glowdiary_r3c03m00x2631,glowdiary_r3c03m00x2631,Community Actor,HCC,113,7312632181094894854,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k&comment_id=4748031565622572824,Maryame,"review jujur maryame niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",Uncertain,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_024,1,3500405351445003876,beautyfess_r3c05m00x6415,beautyfess_r3c05m00x6415,Community Actor,HCC,40,7418812570569641221,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr&comment_id=3500405351445003876,Daviena,"yg lagi nyari daviena retinol bagus, ini salah satu rekomendasi aku",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_024,2,1907954845513471170,beautyfess_r3c05m04x3629,beautyfess_r3c05m04x3629,Community Actor,HCC,40,7418812570569641221,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr&comment_id=1907954845513471170,Daviena,"yg lagi nyari daviena retinol bagus, ini salah satu rekomendasi aku",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_024,3,1244420634793394378,produkjujur_r3c00m01x6024,produkjujur_r3c00m01x6024,Community Actor,HCC,181,7185096421220158747,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3&comment_id=1244420634793394378,Azarine,"yg lagi nyari azarine retinol bagus, ini salah satu rekomendasi aku",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_024,4,5615158997477645511,produkjujur_r3c00m02x8296,produkjujur_r3c00m02x8296,Community Actor,HCC,181,7185096421220158747,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3&comment_id=5615158997477645511,Azarine,"yg lagi nyari azarine retinol bagus, ini salah satu rekomendasi aku",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_025,1,7142325977097518800,beautyfess_r3c05m02x6049,beautyfess_r3c05m02x6049,Community Actor,HCC,40,7313744314927041797,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9&comment_id=7142325977097518800,Daviena,"betul sekali, cocok banget buat pemakaian harian",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_025,2,2475020224282946416,cantiknyata_r3c06m01x3833,cantiknyata_r3c06m01x3833,Community Actor,HCC,99,7314309007341063429,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA&comment_id=2475020224282946416,The Originote,"betul sekali, cocok banget buat pemakaian harian",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_025,3,3546489961443992444,cantiknyata_r3c06m03x7677,cantiknyata_r3c06m03x7677,Community Actor,HCC,99,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=3546489961443992444,The Originote,"betul sekali, cocok banget buat pemakaian harian",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_025,4,6535058174045277147,glowcheck_r3c10m01x2927,glowcheck_r3c10m01x2927,Community Actor,HCC,112,7361323225038540037,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG&comment_id=6535058174045277147,Maryame,"betul sekali, cocok banget buat pemakaian harian",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_026,1,5879173444916911226,cantiknyata_r3c06m05x2517,cantiknyata_r3c06m05x2517,Community Actor,HCC,99,7314309007341063429,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA&comment_id=5879173444916911226,The Originote,ini originote niacinamide wangi bgt sih dan teksturnya enak dipakai tiap hari,Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_026,2,2243701445393410582,glowcheck_r3c10m00x7594,glowcheck_r3c10m00x7594,Community Actor,HCC,112,7361323225038540037,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG&comment_id=2243701445393410582,Maryame,ini maryame niacinamide wangi bgt sih dan teksturnya enak dipakai tiap hari,Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_026,3,8731158073470328226,glowcheck_r3c10m02x8990,glowcheck_r3c10m02x8990,Community Actor,HCC,112,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=8731158073470328226,Maryame,ini maryame niacinamide wangi bgt sih dan teksturnya enak dipakai tiap hari,Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_026,4,3778139268420208701,glowdiary_r3c03m00x2631,glowdiary_r3c03m00x2631,Community Actor,HCC,113,7430007251076697350,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0&comment_id=3778139268420208701,Maryame,ini maryame niacinamide wangi bgt sih dan teksturnya enak dipakai tiap hari,Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_027,1,7675484616786519570,kulitkece_r3c01m01x2583,kulitkece_r3c01m01x2583,Community Actor,HCC,169,7376604456818920709,https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb,https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb&comment_id=7675484616786519570,Daviena,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_027,2,3049104154677394011,kulitkece_r3c01m03x9803,kulitkece_r3c01m03x9803,Community Actor,HCC,169,7376604456818920709,https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb,https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb&comment_id=3049104154677394011,Daviena,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_027,3,3810028246604770609,kulitkece_r3c01m04x8079,kulitkece_r3c01m04x8079,Community Actor,HCC,169,7291631421565832453,https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj,https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj&comment_id=3810028246604770609,Daviena,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_027,4,5245494283788784464,produkjujur_r3c00m03x5660,produkjujur_r3c00m03x5660,Community Actor,HCC,181,7586827398084136200,https://www.tiktok.com/@skinby_sindy/video/7586827398084136200?_r=1&_t=ZS-9706sCoYVV3,https://www.tiktok.com/@skinby_sindy/video/7586827398084136200?_r=1&_t=ZS-9706sCoYVV3&comment_id=5245494283788784464,Azarine,"akhirnya nemu azarine retinol yang cocok, gak bikin breakout sama sekali",Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_028,1,7137581740248318747,_laiilaw,MASS_0dee1d97071a,Mass Actor,Outside LCN,,7129446710400601371,https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F,https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F&comment_id=7137581740248318747,The Originote,tipe kulit ap ka,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_028,2,7503881506848686866,rinarahayu990,MASS_120537c1b3d0,Mass Actor,Outside LCN,,7472351771025755410,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj&comment_id=7503881506848686866,Maryame,tipe kulit apa kk?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_028,3,7463729638776505094,ilenawels,MASS_14b1700f7c64,Mass Actor,Outside LCN,,7262186413284822277,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT&comment_id=7463729638776505094,Maryame,tipe kulit apa kak?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_028,4,7199863931942699802,arinsasmitaa,MASS_443aa028c1bd,Mass Actor,Outside LCN,,7145783136914296090,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y&comment_id=7199863931942699802,The Originote,tipe kulit nya apa kak,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_029,1,7388477197567656709,user9173778753980,MASS_095446128c26,Mass Actor,Outside LCN,,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7388477197567656709,Maryame,cantik banget teh,Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_029,2,7499839409731797778,algifari0572,MASS_223a680f4627,Mass Actor,Outside LCN,,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7499839409731797778,Maryame,cantik banget kak,Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_029,3,7139163195150861082,glowandbeauty1,MASS_6010c41b7971,Mass Actor,Outside LCN,,7122773893844061466,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4&comment_id=7139163195150861082,The Originote,cantik banget kak,Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_029,4,7151809394241405723,beautyaddict_rp79642,MASS_d2f24f8f10bf,Mass Actor,LCN Non-HCC,,7145783136914296090,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y&comment_id=7151809394241405723,The Originote,cantik banget sii,Positive,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_030,1,7428751680046596870,leaa3003,MASS_51f135905e98,Mass Actor,Outside LCN,,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428751680046596870,Maryame,Bagus gk kak?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
PPT_SIM_030,2,7191362702471267099,lalady.d,MASS_885fc5d18061,Mass Actor,Outside LCN,,7185096421220158747,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3&comment_id=7191362702471267099,Azarine,Bagus ga kak?,Neutral,FINAL_MODEL_VALIDATED_SENTIMENT_V2
