id,label,degree,weighted_degree,betweenness,community,brand_label_auto
bestieku_ct70500,bestieku_ct70500,2,2.0,0.0,74,Daviena
glowhunter_rp43404,glowhunter_rp43404,1,2.0,0.0,122,Non-HCC
testireal_ct62779,testireal_ct62779,2,2.0,0.0,74,Daviena
skinclub_ct15395,skinclub_ct15395,2,2.0,0.0,74,Daviena
glowup_rr94347,glowup_rr94347,1,2.0,0.0,122,Non-HCC
skinbestie_rr24258,skinbestie_rr24258,2,1.9642857142857144,0.0,58,Non-HCC
skinbestie_ct2508,skinbestie_ct2508,3,1.9642857142857144,3.3286973712945824e-05,142,Non-HCC
beautyvibe_rp54003,beautyvibe_rp54003,2,1.9642857142857144,0.0,58,Non-HCC
beautyvibe_rr36610,beautyvibe_rr36610,1,1.875,0.0,66,Non-HCC
beautyvibe_rp66426,beautyvibe_rp66426,2,1.875,2.7739144760788188e-06,60,Daviena
skinlover_rr34452,skinlover_rr34452,1,1.875,0.0,163,Non-HCC
skinclub_rr18264,skinclub_rr18264,1,1.875,0.0,156,Non-HCC
testireal_rp74004,testireal_rp74004,1,1.875,0.0,66,Non-HCC
cantik_cp1861,cantik_cp1861,2,1.875,5.5478289521576375e-06,35,Non-HCC
kulitglowing_rp49531,kulitglowing_rp49531,1,1.875,0.0,163,Non-HCC
kulitsehat_cp1255,kulitsehat_cp1255,2,1.875,5.5478289521576375e-06,107,Non-HCC
beautyaddict_rp79642,beautyaddict_rp79642,1,1.875,0.0,28,Non-HCC
beautyaddict_rr30107,beautyaddict_rr30107,1,1.875,0.0,28,Non-HCC
kulitcerah_rp65773,kulitcerah_rp65773,1,1.875,0.0,156,Non-HCC
skinclub_cp2203,skinclub_cp2203,2,1.8571428571428572,2.7739144760788188e-06,200,Non-HCC
beautyvibe_rp1302,beautyvibe_rp1302,2,1.8392857142857144,1.1095657904315275e-05,55,Non-HCC
racun_rr43659,racun_rr43659,2,1.8392857142857144,8.321743428236456e-06,55,Non-HCC
racun_rr98889,racun_rr98889,1,1.7321428571428572,0.0,186,Non-HCC
skinbestie_rp72904,skinbestie_rp72904,1,1.7321428571428572,0.0,186,Non-HCC
bestieku_rp31438,bestieku_rp31438,1,1.7321428571428572,0.0,77,Non-HCC
glowingid_rp61402,glowingid_rp61402,1,1.7321428571428572,0.0,134,Daviena
cantik_rr10481,cantik_rr10481,1,1.7321428571428572,0.0,77,Non-HCC
kulitsehat_rr94984,kulitsehat_rr94984,1,1.6071428571428572,0.0,179,Non-HCC
skinlover_rp49907,skinlover_rp49907,1,1.6071428571428572,0.0,179,Non-HCC
skinlover_rr44220,skinlover_rr44220,1,1.6071428571428572,0.0,185,Non-HCC
beautyaddict_rr98570,beautyaddict_rr98570,1,1.6071428571428572,0.0,41,Non-HCC
kulitglowing_cp6205,kulitglowing_cp6205,2,1.6071428571428572,2.7739144760788188e-06,109,Non-HCC
beautyaddict_rr41856,beautyaddict_rr41856,2,1.6071428571428572,5.5478289521576375e-06,34,Daviena
racun_rp55484,racun_rp55484,1,1.6071428571428572,0.0,185,Non-HCC
kulitglowing_cp4826,kulitglowing_cp4826,2,1.6071428571428572,5.5478289521576375e-06,38,Non-HCC
reviewjujur_rp60551,reviewjujur_rp60551,1,1.6071428571428572,0.0,63,Mixed_3plus_Brands
kulitcerah_rr27261,kulitcerah_rr27261,1,1.6071428571428572,0.0,91,Non-HCC
cantik_rp21679,cantik_rp21679,1,1.6071428571428572,0.0,91,Non-HCC
skinbestie_rp43200,skinbestie_rp43200,1,1.6071428571428572,0.0,41,Non-HCC
dearskin_rr87701,dearskin_rr87701,1,1.6071428571428572,0.0,111,Non-HCC
racun_rp41671,racun_rp41671,1,1.6071428571428572,0.0,111,Non-HCC
testireal_rp23884,testireal_rp23884,2,1.5714285714285714,0.0,63,Non-HCC
uulazaa,uulazaa,3,1.5,0.0,150,Non-HCC
sulistian_1,sulistian_1,3,1.5,0.0,150,Non-HCC
beautyvibe_rp28490,beautyvibe_rp28490,1,1.4642857142857144,0.0,56,Non-HCC
skinclub_rr21892,skinclub_rr21892,1,1.4642857142857144,0.0,56,Non-HCC
beautyaddict_rr68609,beautyaddict_rr68609,2,1.4642857142857144,5.5478289521576375e-06,39,Non-HCC
glowhunter_ip1754,glowhunter_ip1754,1,1.4642857142857144,0.0,26,Non-HCC
racun_rp50351,racun_rp50351,1,1.4642857142857144,0.0,160,Non-HCC
beautyvibe_ip424,beautyvibe_ip424,2,1.4642857142857144,0.00017198269751688677,53,Non-HCC
kulitcerah_rr60592,kulitcerah_rr60592,1,1.4642857142857144,0.0,160,Non-HCC
beautyvibe_rp82732,beautyvibe_rp82732,1,1.4642857142857144,0.0,54,Azarine
kulitsehat_rp19365,kulitsehat_rp19365,1,1.4642857142857144,0.0,172,Non-HCC
skinlover_rr6111,skinlover_rr6111,1,1.4642857142857144,0.0,172,Non-HCC
glowingid_rr66818,glowingid_rr66818,1,1.4642857142857144,0.0,138,Non-HCC
glowup_rp95663,glowup_rp95663,1,1.4642857142857144,0.0,138,Non-HCC
beautyaddict_rp37103,beautyaddict_rp37103,1,1.4642857142857144,0.0,26,Non-HCC
glowup_rp98113,glowup_rp98113,1,1.3392857142857144,0.0,12,Non-HCC
kulitcerah_rp27172,kulitcerah_rp27172,1,1.3392857142857144,0.0,152,Non-HCC
beauty_rr27100,beauty_rr27100,1,1.3392857142857144,0.0,12,Non-HCC
glowingid_rp58849,glowingid_rp58849,2,1.3392857142857144,0.0005880698689287096,53,Non-HCC
bestieku_rp84635,bestieku_rp84635,1,1.3392857142857144,0.0,82,Non-HCC
glowingid_rr28375,glowingid_rr28375,1,1.3392857142857144,0.0,82,Non-HCC
skinbestie_rr51345,skinbestie_rr51345,1,1.3392857142857144,0.0,142,Non-HCC
cantik_rr4121,cantik_rr4121,1,1.3392857142857144,0.0,97,Non-HCC
testireal_rp66604,testireal_rp66604,1,1.3392857142857144,0.0,97,Non-HCC
skinbestie_rr6020,skinbestie_rr6020,1,1.3392857142857144,0.0,25,Non-HCC
skinclub_rr77494,skinclub_rr77494,1,1.3392857142857144,0.0,152,Non-HCC
skinlover_rr38723,skinlover_rr38723,1,1.3392857142857144,0.0,83,Non-HCC
bestieku_rp85723,bestieku_rp85723,1,1.3392857142857144,0.0,83,Non-HCC
bestieku_rr63778,bestieku_rr63778,1,1.3392857142857144,0.0,86,Non-HCC
testireal_rp84900,testireal_rp84900,1,1.3392857142857144,0.0,146,Non-HCC
glowup_rp44749,glowup_rp44749,1,1.3392857142857144,0.0,55,Non-HCC
glowup_rr43590,glowup_rr43590,1,1.3392857142857144,0.0,146,Non-HCC
skinlover_rp59219,skinlover_rp59219,1,1.3392857142857144,0.0,141,Non-HCC
kulitsehat_rr49089,kulitsehat_rr49089,1,1.3392857142857144,0.0,35,Non-HCC
kulitsehat_rr29159,kulitsehat_rr29159,1,1.3392857142857144,0.0,173,Non-HCC
bestieku_rr9606,bestieku_rr9606,1,1.3392857142857144,0.0,55,Non-HCC
glowhunter_rr49613,glowhunter_rr49613,1,1.3392857142857144,0.0,57,Non-HCC
kulitsehat_rp67418,kulitsehat_rp67418,1,1.3392857142857144,0.0,173,Non-HCC
beautyvibe_rp38442,beautyvibe_rp38442,1,1.3392857142857144,0.0,57,Non-HCC
kulitsehat_cp3811,kulitsehat_cp3811,1,1.3392857142857144,0.0,170,Non-HCC
skincare_rr82794,skincare_rr82794,1,1.3392857142857144,0.0,170,Non-HCC
dearskin_rp86513,dearskin_rp86513,1,1.3392857142857144,0.0,107,Non-HCC
beautyaddict_rp28009,beautyaddict_rp28009,1,1.3392857142857144,0.0,25,Non-HCC
glowingid_rr98931,glowingid_rr98931,1,1.3392857142857144,0.0,141,Non-HCC
skincare_rp44635,skincare_rp44635,1,1.3392857142857144,0.0,86,Non-HCC
glowhunter_rr31985,glowhunter_rr31985,1,1.2857142857142856,0.0,128,Non-HCC
testireal_rp21269,testireal_rp21269,1,1.2857142857142856,0.0,128,Non-HCC
skinclub_rr85756,skinclub_rr85756,1,1.1964285714285714,0.0,200,Non-HCC
bestieku_rp20308,bestieku_rp20308,1,1.1964285714285714,0.0,76,Non-HCC
glowup_rr2143,glowup_rr2143,1,1.1964285714285714,0.0,145,Non-HCC
testireal_rp23966,testireal_rp23966,1,1.1964285714285714,0.0,145,Non-HCC
kulitglowing_rr63007,kulitglowing_rr63007,1,1.1964285714285714,0.0,76,Non-HCC
skincare_cp5957,skincare_cp5957,2,1.0714285714285714,2.7739144760788188e-06,196,Non-HCC
kulitsehat_ct4315,kulitsehat_ct4315,2,1.0714285714285714,5.5478289521576375e-06,67,Non-HCC
skinbestie_rp58099,skinbestie_rp58099,1,1.0714285714285714,0.0,177,Non-HCC
kulitsehat_rr32405,kulitsehat_rr32405,1,1.0714285714285714,0.0,177,Non-HCC
testireal_rp95161,testireal_rp95161,1,1.0714285714285714,0.0,175,Non-HCC
kulitsehat_rr19401,kulitsehat_rr19401,1,1.0714285714285714,0.0,175,Non-HCC
beauty_rp84557,beauty_rp84557,1,1.0714285714285714,0.0,10,Non-HCC
beauty_rp61025,beauty_rp61025,1,1.0714285714285714,0.0,5,Non-HCC
reviewjujur_rp74582,reviewjujur_rp74582,1,1.0714285714285714,0.0,37,Non-HCC
beautyaddict_rr63743,beautyaddict_rr63743,1,1.0714285714285714,0.0,37,Non-HCC
skinbestie_rr89665,skinbestie_rr89665,1,1.0714285714285714,0.0,195,Non-HCC
skinlover_rp17291,skinlover_rp17291,1,1.0714285714285714,0.0,195,Non-HCC
skinclub_ct6948,skinclub_ct6948,2,1.0714285714285714,2.7739144760788188e-06,201,Non-HCC
beauty_ct3636,beauty_ct3636,2,1.0714285714285714,5.5478289521576375e-06,0,Non-HCC
testireal_rr47543,testireal_rr47543,1,1.0714285714285714,0.0,174,Non-HCC
kulitcerah_rr59853,kulitcerah_rr59853,1,1.0714285714285714,0.0,60,Daviena
beautyvibe_rp6052,beautyvibe_rp6052,1,1.0714285714285714,0.0,59,Non-HCC
skinlover_rr85873,skinlover_rr85873,1,1.0714285714285714,0.0,59,Non-HCC
kulitsehat_rp78697,kulitsehat_rp78697,1,1.0714285714285714,0.0,174,Non-HCC
skinclub_rp6181,skinclub_rp6181,1,1.0714285714285714,0.0,33,Non-HCC
glowhunter_rr76414,glowhunter_rr76414,1,1.0714285714285714,0.0,10,Non-HCC
beautyaddict_rr3527,beautyaddict_rr3527,1,1.0714285714285714,0.0,33,Non-HCC
kulitcerah_rr85406,kulitcerah_rr85406,1,1.0714285714285714,0.0,38,Non-HCC
kulitcerah_rr68666,kulitcerah_rr68666,1,1.0714285714285714,0.0,161,Non-HCC
bestieku_rr54849,bestieku_rr54849,1,1.0714285714285714,0.0,85,Non-HCC
reviewjujur_rp46558,reviewjujur_rp46558,1,1.0714285714285714,0.0,85,Non-HCC
glowingid_rp15392,glowingid_rp15392,1,1.0714285714285714,0.0,84,Non-HCC
bestieku_rp83038,bestieku_rp83038,1,1.0714285714285714,0.0,81,Non-HCC
glowup_rr67162,glowup_rr67162,1,1.0714285714285714,0.0,78,Non-HCC
bestieku_rp49090,bestieku_rp49090,1,1.0714285714285714,0.0,78,Non-HCC
skinlover_rr9878,skinlover_rr9878,1,1.0714285714285714,0.0,143,Non-HCC
glowup_rp16507,glowup_rp16507,1,1.0714285714285714,0.0,143,Non-HCC
kulitcerah_rr62834,kulitcerah_rr62834,1,1.0714285714285714,0.0,81,Non-HCC
kulitglowing_rr87765,kulitglowing_rr87765,1,1.0714285714285714,0.0,157,Non-HCC
kulitcerah_rp9486,kulitcerah_rp9486,1,1.0714285714285714,0.0,159,Non-HCC
kulitcerah_rr26372,kulitcerah_rr26372,1,1.0714285714285714,0.0,159,Non-HCC
kulitsehat_rr19509,kulitsehat_rr19509,1,1.0714285714285714,0.0,153,Non-HCC
kulitcerah_rp31113,kulitcerah_rp31113,1,1.0714285714285714,0.0,153,Non-HCC
cantik_cp1543,cantik_cp1543,2,1.0714285714285714,5.5478289521576375e-06,72,Non-HCC
bestieku_rr21066,bestieku_rr21066,1,1.0714285714285714,0.0,84,Non-HCC
kulitcerah_rp66429,kulitcerah_rp66429,1,1.0714285714285714,0.0,157,Non-HCC
kulitsehat_rp24562,kulitsehat_rp24562,1,1.0714285714285714,0.0,161,Non-HCC
skincare_cp8364,skincare_cp8364,2,1.0714285714285714,0.0,96,Non-HCC
glowhunter_rr25898,glowhunter_rr25898,1,1.0714285714285714,0.0,127,Non-HCC
glowingid_rr21462,glowingid_rr21462,1,1.0714285714285714,0.0,135,Non-HCC
skincare_rp71592,skincare_rp71592,1,1.0714285714285714,0.0,63,Mixed_3plus_Brands
reviewjujur_rp86101,reviewjujur_rp86101,1,1.0714285714285714,0.0,135,Non-HCC
beautyaddict_ip4314,beautyaddict_ip4314,2,1.0714285714285714,2.7739144760788188e-06,22,Non-HCC
skincare_rp99622,skincare_rp99622,1,1.0714285714285714,0.0,127,Non-HCC
glowhunter_ct3370,glowhunter_ct3370,2,1.0714285714285714,2.7739144760788188e-06,118,Non-HCC
glowhunter_ct4997,glowhunter_ct4997,2,1.0714285714285714,2.7739144760788188e-06,119,Non-HCC
dearskin_rr61021,dearskin_rr61021,1,1.0714285714285714,0.0,109,Non-HCC
beautyvibe_cp1188,beautyvibe_cp1188,2,1.0714285714285714,5.5478289521576375e-06,43,Non-HCC
skintok_rp23252,skintok_rp23252,1,1.0714285714285714,0.0,199,Non-HCC
skincare_rr73971,skincare_rr73971,1,1.0714285714285714,0.0,199,Non-HCC
skintok_rr45965,skintok_rr45965,1,1.0714285714285714,0.0,49,Mixed_3plus_Brands
belamaulidiah,belamaulidiah,2,1.0,0.0,103,Non-HCC
miraakhumaida,miraakhumaida,2,1.0,0.0,103,Non-HCC
dearskin_cp461,dearskin_cp461,2,1.0,5.5478289521576375e-06,58,Non-HCC
reviewjujur_rp27475,reviewjujur_rp27475,1,0.9285714285714286,0.0,176,Non-HCC
skintok_rr86588,skintok_rr86588,1,0.9285714285714286,0.0,6,Non-HCC
kulitglowing_rp62023,kulitglowing_rp62023,1,0.9285714285714286,0.0,39,Non-HCC
kulitsehat_rr29983,kulitsehat_rr29983,1,0.9285714285714286,0.0,176,Non-HCC
beauty_rp24000,beauty_rp24000,1,0.9285714285714286,0.0,6,Non-HCC
skinclub_rp21463,skinclub_rp21463,1,0.8035714285714286,0.0,142,Non-HCC
testireal_rr26338,testireal_rr26338,1,0.8035714285714286,0.0,193,Non-HCC
skinclub_rp20283,skinclub_rp20283,1,0.8035714285714286,0.0,5,Non-HCC
skinclub_rr29031,skinclub_rr29031,1,0.8035714285714286,0.0,183,The Originote
skinlover_rr9988,skinlover_rr9988,1,0.8035714285714286,0.0,188,Non-HCC
reviewjujur_rp85738,reviewjujur_rp85738,1,0.8035714285714286,0.0,188,Non-HCC
skinbestie_rr37696,skinbestie_rr37696,1,0.8035714285714286,0.0,194,Non-HCC
skinbestie_rp7593,skinbestie_rp7593,1,0.8035714285714286,0.0,193,Non-HCC
dearskin_rr95784,dearskin_rr95784,1,0.8035714285714286,0.0,112,Non-HCC
testireal_rp83151,testireal_rp83151,1,0.8035714285714286,0.0,112,Non-HCC
kulitglowing_rr52381,kulitglowing_rr52381,1,0.8035714285714286,0.0,106,Non-HCC
dearskin_rr16957,dearskin_rr16957,1,0.8035714285714286,0.0,108,Non-HCC
skincare_rp12914,skincare_rp12914,1,0.8035714285714286,0.0,108,Non-HCC
glowhunter_cp9145,glowhunter_cp9145,1,0.8035714285714286,0.0,34,Daviena
kulitsehat_rp54793,kulitsehat_rp54793,1,0.8035714285714286,0.0,34,Daviena
reviewjujur_rp28350,reviewjujur_rp28350,1,0.8035714285714286,0.0,71,Non-HCC
beautyaddict_rr42909,beautyaddict_rr42909,1,0.8035714285714286,0.0,183,The Originote
kulitglowing_rr91939,kulitglowing_rr91939,1,0.8035714285714286,0.0,134,Daviena
dearskin_rp59433,dearskin_rp59433,1,0.8035714285714286,0.0,105,Non-HCC
kulitcerah_rp50006,kulitcerah_rp50006,1,0.8035714285714286,0.0,70,Non-HCC
skinclub_rr74871,skinclub_rr74871,1,0.8035714285714286,0.0,60,Daviena
beauty_rp48748,beauty_rp48748,1,0.8035714285714286,0.0,8,Non-HCC
skintok_rr25101,skintok_rr25101,1,0.8035714285714286,0.0,187,Non-HCC
skinclub_rr92463,skinclub_rr92463,1,0.8035714285714286,0.0,154,Non-HCC
glowhunter_rp21462,glowhunter_rp21462,1,0.8035714285714286,0.0,121,Non-HCC
kulitcerah_rp62676,kulitcerah_rp62676,1,0.8035714285714286,0.0,154,Non-HCC
reviewjujur_rr82051,reviewjujur_rr82051,1,0.8035714285714286,0.0,121,Non-HCC
glowup_rr94183,glowup_rr94183,1,0.8035714285714286,0.0,54,Azarine
dearskin_rp37681,dearskin_rp37681,1,0.8035714285714286,0.0,104,Non-HCC
beautyvibe_rr77631,beautyvibe_rr77631,1,0.8035714285714286,0.0,70,Non-HCC
testireal_rr93987,testireal_rr93987,1,0.8035714285714286,0.0,104,Non-HCC
kulitcerah_rp61382,kulitcerah_rp61382,1,0.8035714285714286,0.0,147,Non-HCC
glowup_rr55768,glowup_rr55768,1,0.8035714285714286,0.0,147,Non-HCC
cantik_rp98034,cantik_rp98034,1,0.8035714285714286,0.0,94,Non-HCC
kulitsehat_cp4388,kulitsehat_cp4388,1,0.8035714285714286,0.0,19,Non-HCC
glowingid_rr45098,glowingid_rr45098,1,0.8035714285714286,0.0,94,Non-HCC
beautyvibe_rr82525,beautyvibe_rr82525,1,0.8035714285714286,0.0,71,Non-HCC
cantik_rr27695,cantik_rr27695,1,0.8035714285714286,0.0,8,Non-HCC
reviewjujur_rp77993,reviewjujur_rp77993,1,0.8035714285714286,0.0,187,Non-HCC
glowingid_rr42370,glowingid_rr42370,1,0.8035714285714286,0.0,136,Non-HCC
racun_rr27774,racun_rr27774,1,0.8035714285714286,0.0,105,Non-HCC
skinbestie_rr58879,skinbestie_rr58879,1,0.8035714285714286,0.0,133,Non-HCC
beautyaddict_rp67093,beautyaddict_rp67093,1,0.8035714285714286,0.0,27,Non-HCC
reviewjujur_rp71793,reviewjujur_rp71793,1,0.8035714285714286,0.0,136,Non-HCC
dearskin_rp81618,dearskin_rp81618,1,0.8035714285714286,0.0,106,Non-HCC
kulitglowing_rp54988,kulitglowing_rp54988,1,0.8035714285714286,0.0,139,Non-HCC
glowingid_rr76872,glowingid_rr76872,1,0.8035714285714286,0.0,139,Non-HCC
skincare_rr70541,skincare_rr70541,1,0.8035714285714286,0.0,126,Non-HCC
glowhunter_rp64732,glowhunter_rp64732,1,0.8035714285714286,0.0,126,Non-HCC
testireal_rr90363,testireal_rr90363,1,0.8035714285714286,0.0,125,Non-HCC
cantik_rr4157,cantik_rr4157,1,0.8035714285714286,0.0,98,Non-HCC
glowhunter_rp60130,glowhunter_rp60130,1,0.8035714285714286,0.0,125,Non-HCC
reviewjujur_rp81753,reviewjujur_rp81753,1,0.8035714285714286,0.0,98,Non-HCC
beautyvibe_cp4923,beautyvibe_cp4923,1,0.8035714285714286,0.0,44,Non-HCC
kulitglowing_rp9967,kulitglowing_rp9967,1,0.8035714285714286,0.0,44,Non-HCC
skinclub_rr9632,skinclub_rr9632,1,0.8035714285714286,0.0,27,Non-HCC
testireal_rp27977,testireal_rp27977,1,0.8035714285714286,0.0,194,Non-HCC
testireal_rp23167,testireal_rp23167,1,0.8035714285714286,0.0,203,Non-HCC
glowingid_rp46554,glowingid_rp46554,1,0.8035714285714286,0.0,133,Non-HCC
skinlover_rr90733,skinlover_rr90733,1,0.8035714285714286,0.0,203,Non-HCC
beautyaddict_ip4591,beautyaddict_ip4591,1,0.6607142857142857,0.0,23,Non-HCC
skincare_rr474,skincare_rr474,1,0.6607142857142857,0.0,23,Non-HCC
kulitglowing_rr8314,kulitglowing_rr8314,1,0.6607142857142857,0.0,200,Non-HCC
kulitglowing_ip9201,kulitglowing_ip9201,1,0.6607142857142857,0.0,162,Non-HCC
skincare_rr4123,skincare_rr4123,1,0.6607142857142857,0.0,53,Non-HCC
skincare_rr80,skincare_rr80,1,0.6607142857142857,0.0,162,Non-HCC
beautyvibe_rp79000,beautyvibe_rp79000,1,0.6607142857142857,0.0,62,Non-HCC
kulitglowing_rr91981,kulitglowing_rr91981,1,0.6607142857142857,0.0,62,Non-HCC
cantik_rr72501,cantik_rr72501,1,0.6607142857142857,0.0,79,Non-HCC
bestieku_rp74139,bestieku_rp74139,1,0.6607142857142857,0.0,79,Non-HCC
cantik_rp63440,cantik_rp63440,1,0.6607142857142857,0.0,63,Non-HCC
skinlover_rr2760,skinlover_rr2760,1,0.5357142857142857,0.0,202,Non-HCC
glowup_rr6866,glowup_rr6866,1,0.5357142857142857,0.0,13,Non-HCC
beauty_rp36237,beauty_rp36237,1,0.5357142857142857,0.0,7,Non-HCC
glowingid_rr60530,glowingid_rr60530,1,0.5357142857142857,0.0,7,Non-HCC
racun_rr4324,racun_rr4324,1,0.5357142857142857,0.0,201,Non-HCC
kulitcerah_rr62532,kulitcerah_rr62532,1,0.5357142857142857,0.0,30,Non-HCC
beautyaddict_rr12167,beautyaddict_rr12167,1,0.5357142857142857,0.0,31,Non-HCC
cantik_rp19430,cantik_rp19430,1,0.5357142857142857,0.0,31,Non-HCC
beautyaddict_rr2582,beautyaddict_rr2582,1,0.5357142857142857,0.0,182,Non-HCC
beautyaddict_rr268,beautyaddict_rr268,1,0.5357142857142857,0.0,32,Non-HCC
skinclub_ip7001,skinclub_ip7001,1,0.5357142857142857,0.0,32,Non-HCC
skinbestie_rr7772,skinbestie_rr7772,1,0.5357142857142857,0.0,5,Non-HCC
beautyaddict_rp845,beautyaddict_rp845,1,0.5357142857142857,0.0,29,Non-HCC
glowingid_rr35592,glowingid_rr35592,1,0.5357142857142857,0.0,29,Non-HCC
skinclub_cp2346,skinclub_cp2346,1,0.5357142857142857,0.0,36,Non-HCC
beautyaddict_rr6598,beautyaddict_rr6598,1,0.5357142857142857,0.0,38,Non-HCC
reviewjujur_rr8304,reviewjujur_rr8304,1,0.5357142857142857,0.0,50,Non-HCC
racun_rp21029,racun_rp21029,1,0.5357142857142857,0.0,184,Non-HCC
skinbestie_rr65190,skinbestie_rr65190,1,0.5357142857142857,0.0,184,Non-HCC
skinclub_rr6182,skinclub_rr6182,1,0.5357142857142857,0.0,196,Non-HCC
skincare_rr6133,skincare_rr6133,1,0.5357142857142857,0.0,54,Non-HCC
skincare_rr2627,skincare_rr2627,1,0.5357142857142857,0.0,197,Non-HCC
testireal_rp22422,testireal_rp22422,1,0.5357142857142857,0.0,197,Non-HCC
beautyaddict_cp3230,beautyaddict_cp3230,1,0.5357142857142857,0.0,13,Non-HCC
skincare_rr6572,skincare_rr6572,1,0.5357142857142857,0.0,54,Non-HCC
skinlover_cp3861,skinlover_cp3861,1,0.5357142857142857,0.0,202,Non-HCC
skinbestie_rr3253,skinbestie_rr3253,1,0.5357142857142857,0.0,118,Non-HCC
racun_rr8151,racun_rr8151,1,0.5357142857142857,0.0,119,Non-HCC
skinlover_rr9760,skinlover_rr9760,1,0.5357142857142857,0.0,119,Non-HCC
skinclub_rr19553,skinclub_rr19553,1,0.5357142857142857,0.0,21,Non-HCC
beautyvibe_rr8145,beautyvibe_rr8145,1,0.5357142857142857,0.0,22,Non-HCC
beautyvibe_ct3233,beautyvibe_ct3233,1,0.5357142857142857,0.0,47,Non-HCC
kulitsehat_rr9831,kulitsehat_rr9831,1,0.5357142857142857,0.0,47,Non-HCC
skinlover_cp2653,skinlover_cp2653,1,0.5357142857142857,0.0,130,Non-HCC
glowhunter_rr93045,glowhunter_rr93045,1,0.5357142857142857,0.0,131,Non-HCC
glowingid_rp70906,glowingid_rp70906,1,0.5357142857142857,0.0,131,Non-HCC
dearskin_rr6397,dearskin_rr6397,1,0.5357142857142857,0.0,150,Non-HCC
cantik_rp25241,cantik_rp25241,1,0.5357142857142857,0.0,92,Non-HCC
glowhunter_rp54754,glowhunter_rp54754,1,0.5357142857142857,0.0,123,Non-HCC
glowup_rr50108,glowup_rr50108,1,0.5357142857142857,0.0,123,Non-HCC
cantik_rr1433,cantik_rr1433,1,0.5357142857142857,0.0,95,Non-HCC
skinbestie_cp6923,skinbestie_cp6923,1,0.5357142857142857,0.0,95,Non-HCC
cantik_rr3617,cantik_rr3617,1,0.5357142857142857,0.0,54,Non-HCC
cantik_rr3905,cantik_rr3905,1,0.5357142857142857,0.0,96,Non-HCC
glowingid_rr60123,glowingid_rr60123,1,0.5357142857142857,0.0,137,Non-HCC
kulitsehat_rp42260,kulitsehat_rp42260,1,0.5357142857142857,0.0,137,Non-HCC
glowingid_rr81432,glowingid_rr81432,1,0.5357142857142857,0.0,140,Non-HCC
skintok_rp21881,skintok_rp21881,1,0.5357142857142857,0.0,140,Non-HCC
skintok_rp52805,skintok_rp52805,1,0.5357142857142857,0.0,72,Non-HCC
glowhunter_rr6648,glowhunter_rr6648,1,0.5357142857142857,0.0,43,Non-HCC
glowingid_rp52733,glowingid_rp52733,1,0.5357142857142857,0.0,39,Non-HCC
glowhunter_rp58204,glowhunter_rp58204,1,0.5357142857142857,0.0,124,Non-HCC
glowingid_rr76591,glowingid_rr76591,1,0.5357142857142857,0.0,124,Non-HCC
glowhunter_rr2764,glowhunter_rr2764,1,0.5357142857142857,0.0,2,Non-HCC
glowhunter_rr4161,glowhunter_rr4161,1,0.5357142857142857,0.0,129,Non-HCC
skincare_cp5244,skincare_cp5244,1,0.5357142857142857,0.0,129,Non-HCC
glowhunter_rr5101,glowhunter_rr5101,1,0.5357142857142857,0.0,130,Non-HCC
kulitglowing_rr1643,kulitglowing_rr1643,1,0.5357142857142857,0.0,118,Non-HCC
beautyaddict_ip3716,beautyaddict_ip3716,1,0.5357142857142857,0.0,21,Non-HCC
skinlover_rr9508,skinlover_rr9508,1,0.5357142857142857,0.0,142,Non-HCC
glowup_rp53423,glowup_rp53423,1,0.5357142857142857,0.0,144,Non-HCC
skinbestie_rr16869,skinbestie_rr16869,1,0.5357142857142857,0.0,144,Non-HCC
glowup_rr3287,glowup_rr3287,1,0.5357142857142857,0.0,103,Non-HCC
glowup_rr7064,glowup_rr7064,1,0.5357142857142857,0.0,90,Non-HCC
glowup_rr7646,glowup_rr7646,1,0.5357142857142857,0.0,5,Non-HCC
bestieku_rp7754,bestieku_rp7754,1,0.5357142857142857,0.0,80,Non-HCC
skintok_rr96384,skintok_rr96384,1,0.5357142857142857,0.0,92,Non-HCC
skinbestie_rr27151,skinbestie_rr27151,1,0.5357142857142857,0.0,80,Non-HCC
glowup_rr8286,glowup_rr8286,1,0.5357142857142857,0.0,103,Non-HCC
glowup_rr83368,glowup_rr83368,1,0.5357142857142857,0.0,148,Non-HCC
skincare_rp1860,skincare_rp1860,1,0.5357142857142857,0.0,148,Non-HCC
glowup_rr85223,glowup_rr85223,1,0.5357142857142857,0.0,149,Non-HCC
racun_rp53003,racun_rp53003,1,0.5357142857142857,0.0,149,Non-HCC
kulitcerah_rp24760,kulitcerah_rp24760,1,0.5357142857142857,0.0,151,Non-HCC
skinbestie_rr76412,skinbestie_rr76412,1,0.5357142857142857,0.0,151,Non-HCC
beautyvibe_rr8365,beautyvibe_rr8365,1,0.5357142857142857,0.0,72,Non-HCC
beautyvibe_rr8926,beautyvibe_rr8926,1,0.5357142857142857,0.0,5,Non-HCC
beautyvibe_rr9114,beautyvibe_rr9114,1,0.5357142857142857,0.0,50,Non-HCC
cantik_cp9781,cantik_cp9781,1,0.5357142857142857,0.0,88,Non-HCC
racun_rr8815,racun_rr8815,1,0.5357142857142857,0.0,88,Non-HCC
cantik_ct1012,cantik_ct1012,1,0.5357142857142857,0.0,89,Non-HCC
