source,target,co_conv_weight,co_reply_weight,co_temporal_weight,norm_co_conv,norm_co_reply,norm_co_temporal,final_weight,n_evidence,co_hashtag
beautyvibe_ip2744,beautyvibe_ip9378,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip2744,glowhunter_ip8989,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip2744,reviewjujur_ip1013,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip2744,reviewjujur_ip4671,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip2744,skinbestie_ip2505,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip2744,skincare_ip797,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip2744,skincare_rr4097,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,0
beautyvibe_ip3082,cantik_ip3598,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
beautyvibe_ip3082,glowhunter_ip6597,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19
beautyvibe_ip3082,glowhunter_ip7986,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
beautyvibe_ip3082,glowhunter_ip9119,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
beautyvibe_ip3082,glowingid_rp58849,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
beautyvibe_ip3082,glowup_ip5653,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
beautyvibe_ip3082,kulitglowing_ip4767,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
beautyvibe_ip3082,kulitglowing_ip8606,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
beautyvibe_ip3082,kulitglowing_ip9395,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19
beautyvibe_ip3082,kulitglowing_ip9832,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
beautyvibe_ip3082,racun_ip2718,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
beautyvibe_ip3082,racun_ip3473,5,0.0,0.0,0.625,0.0,0.0,0.625,1,14
beautyvibe_ip3082,racun_ip4816,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
beautyvibe_ip3082,racun_ip6205,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
beautyvibe_ip3082,reviewjujur_ip204,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19
beautyvibe_ip3082,reviewjujur_ip2228,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
beautyvibe_ip3082,reviewjujur_ip6999,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19
beautyvibe_ip3082,reviewjujur_ip9901,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
beautyvibe_ip3082,skinbestie_ip1027,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
beautyvibe_ip3082,skinbestie_ip5105,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
beautyvibe_ip3082,skinbestie_ip7689,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
beautyvibe_ip3082,skincare_ip7443,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
beautyvibe_ip3082,skinclub_ip4711,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
beautyvibe_ip3082,skinclub_ip8942,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
beautyvibe_ip3082,skinlover_ip4667,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
beautyvibe_ip3082,skinlover_ip8042,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19
beautyvibe_ip424,glowingid_rp58849,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,6
beautyvibe_ip424,skincare_rr4123,2,2.0,1.0,0.25,0.2857142857142857,0.125,0.6607142857142857,3,6
beautyvibe_ip6117,beautyvibe_ip9313,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,cantik_ip6901,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,glowhunter_ip2869,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,glowhunter_ip4395,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,glowhunter_ip7849,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,kulitglowing_ip4389,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,kulitglowing_ip7028,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,racun_ip2774,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,reviewjujur_ip6156,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,reviewjujur_ip9284,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,skinbestie_ip9676,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,skincare_ip2565,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,skinclub_ip8582,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip6117,skinlover_ip4018,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip8477,kulitsehat_ip5592,6,0.0,0.0,0.75,0.0,0.0,0.75,1,21
beautyvibe_ip8477,kulitsehat_rr40,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,6
beautyvibe_ip8477,ndhyulee,4,0.0,0.0,0.5,0.0,0.0,0.5,1,14
beautyvibe_ip8477,skincare_ip6366,6,0.0,0.0,0.75,0.0,0.0,0.75,1,21
beautyvibe_ip8477,skinlover_ip490,6,0.0,0.0,0.75,0.0,0.0,0.75,1,21
beautyvibe_ip8477,skinlover_ip9713,6,0.0,0.0,0.75,0.0,0.0,0.75,1,21
beautyvibe_ip9164,cantik_ip1685,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
beautyvibe_ip9164,cantik_ip3572,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
beautyvibe_ip9164,dearskin_ip2757,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
beautyvibe_ip9164,glowhunter_ip3950,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
beautyvibe_ip9164,kulitsehat_ip9568,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
beautyvibe_ip9164,racun_ip5937,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
beautyvibe_ip9313,cantik_ip6901,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,glowhunter_ip2869,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,glowhunter_ip4395,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,glowhunter_ip7849,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,kulitglowing_ip4389,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,kulitglowing_ip7028,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,racun_ip2774,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,reviewjujur_ip6156,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,reviewjujur_ip9284,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,skinbestie_ip9676,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,skincare_ip2565,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,skinclub_ip8582,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9313,skinlover_ip4018,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
beautyvibe_ip9378,dearskin_ct58033,3,0.0,1.0,0.375,0.0,0.125,0.5,2,5
beautyvibe_ip9378,glowhunter_ct4328,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,14
beautyvibe_ip9378,glowhunter_ip8989,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip9378,glowup_ct95907,3,0.0,1.0,0.375,0.0,0.125,0.5,2,5
beautyvibe_ip9378,reviewjujur_ip1013,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip9378,reviewjujur_ip4671,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip9378,skinbestie_ip2505,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip9378,skincare_ct87875,3,0.0,1.0,0.375,0.0,0.125,0.5,2,5
beautyvibe_ip9378,skincare_ip797,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
beautyvibe_ip9536,cantik_ip3527,4,0.0,0.0,0.5,0.0,0.0,0.5,1,10
beautyvibe_ip9536,glowhunter_ip5229,4,0.0,0.0,0.5,0.0,0.0,0.5,1,10
beautyvibe_ip9536,kulitglowing_ip8678,4,0.0,0.0,0.5,0.0,0.0,0.5,1,10
beautyvibe_rp1302,bestieku_rr9606,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,16
beautyvibe_rp1302,racun_rr43659,3,0.0,1.0,0.375,0.0,0.125,0.5,2,11
beautyvibe_rp28490,skinclub_rr21892,5,5.0,1.0,0.625,0.7142857142857143,0.125,1.4642857142857144,3,22
beautyvibe_rp38442,glowhunter_rr49613,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,12
beautyvibe_rp54003,dearskin_cp461,3,0.0,1.0,0.375,0.0,0.125,0.5,2,7
beautyvibe_rp54003,skinbestie_rr24258,5,5.0,1.0,0.625,0.7142857142857143,0.125,1.4642857142857144,3,14
beautyvibe_rp6052,skinlover_rr85873,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,18
beautyvibe_rp66426,kulitcerah_rr59853,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,25
beautyvibe_rp66426,skinclub_rr74871,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,24
beautyvibe_rp71506,kulitglowing_rr44410,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,4
beautyvibe_rp79000,kulitglowing_rr91981,2,2.0,1.0,0.25,0.2857142857142857,0.125,0.6607142857142857,3,19
beautyvibe_rp82732,skinclub_ip8582,5,5.0,2.0,0.625,0.7142857142857143,0.25,1.5892857142857144,3,16
beautyvibe_rr1701,skincare_cp5957,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,18
beautyvibe_rr181,dearskin_ip1425,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,10
beautyvibe_rr22540,glowhunter_rp15009,6,6.0,0.0,0.75,0.8571428571428571,0.0,1.6071428571428572,2,17
beautyvibe_rr22540,glowingid_rr53578,5,0.0,0.0,0.625,0.0,0.0,0.625,1,16
beautyvibe_rr2422,glowhunter_cp8051,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,13
beautyvibe_rr27094,reviewjujur_rp51965,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7
beautyvibe_rr36610,testireal_rp74004,7,7.0,0.0,0.875,1.0,0.0,1.875,2,19
beautyvibe_rr5725,kulitsehat_ct4315,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,4
beautyvibe_rr5790,kulitglowing_ip1790,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,5
beautyvibe_rr5797,dearskin_cp7040,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,9
beautyvibe_rr5941,skinlover_cp3755,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,10
beautyvibe_rr77631,kulitcerah_rp50006,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,4
beautyvibe_rr809,skincare_ip9454,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,5
beautyvibe_rr82525,reviewjujur_rp28350,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,5
beautyvibe_rr8365,cantik_cp1543,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,9
beautyvibe_rr8926,kulitglowing_ip986,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,8
beautyvibe_rr9114,dearskin_ct6747,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,8
beautyvibe_rr9395,reviewjujur_cp7303,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
belamaulidiah,miraakhumaida,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
belamaulidiah,ndhyulee,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
bestieku_ct63653,glowhunter_ct43630,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21
bestieku_ct63653,kulitcerah_ct92565,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21
bestieku_ct63653,testireal_ct48546,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21
bestieku_ct63780,glowhunter_ct68859,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
bestieku_ct63780,kulitglowing_ct71939,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
bestieku_ct63780,racun_ct19392,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
bestieku_ct63780,reviewjujur_ct84556,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
bestieku_ct63780,skinclub_ct998,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
bestieku_ct66053,glowup_ct95695,4,0.0,4.0,0.5,0.0,0.5,1.0,2,11
bestieku_ct66053,kulitcerah_ct74535,4,0.0,4.0,0.5,0.0,0.5,1.0,2,11
bestieku_ct66053,skinlover_ct47678,4,0.0,4.0,0.5,0.0,0.5,1.0,2,11
bestieku_ct66053,skintok_ct62066,4,0.0,4.0,0.5,0.0,0.5,1.0,2,11
bestieku_ct70500,skinclub_ct15395,4,0.0,4.0,0.5,0.0,0.5,1.0,2,17
bestieku_ct70500,testireal_ct62779,4,0.0,4.0,0.5,0.0,0.5,1.0,2,17
bestieku_ct74574,skincare_ct78893,4,0.0,4.0,0.5,0.0,0.5,1.0,2,7
bestieku_ct74574,skintok_ct53509,4,0.0,4.0,0.5,0.0,0.5,1.0,2,7
bestieku_ct74574,testireal_ct35011,4,0.0,4.0,0.5,0.0,0.5,1.0,2,7
bestieku_rp20308,kulitglowing_rr63007,4,4.0,1.0,0.5,0.5714285714285714,0.125,1.1964285714285714,3,17
bestieku_rp31438,cantik_rr10481,6,6.0,1.0,0.75,0.8571428571428571,0.125,1.7321428571428572,3,24
bestieku_rp49090,glowup_rr67162,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,13
bestieku_rp74139,cantik_rr72501,2,2.0,1.0,0.25,0.2857142857142857,0.125,0.6607142857142857,3,3
bestieku_rp7754,skinbestie_rr27151,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,16
bestieku_rp83038,kulitcerah_rr62834,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,7
bestieku_rp84635,glowingid_rr28375,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,11
bestieku_rp85723,skinlover_rr38723,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,22
bestieku_rr21066,glowingid_rp15392,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,9
bestieku_rr54849,reviewjujur_rp46558,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,14
bestieku_rr63778,skincare_rp44635,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,24
bestieku_rr99428,glowingid_ct18883,5,0.0,0.0,0.625,0.0,0.0,0.625,1,8
bestieku_rr99428,skinlover_ct23275,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,8
bestieku_rr99428,skintok_ct36635,5,0.0,0.0,0.625,0.0,0.0,0.625,1,8
bestieku_rr99428,skintok_ct98906,5,0.0,0.0,0.625,0.0,0.0,0.625,1,8
cantik_cp1543,skintok_rp52805,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,10
cantik_cp1861,kulitsehat_rr49089,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,11
cantik_cp9781,racun_rr8815,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
cantik_ct1012,racun_rr3810,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
cantik_ct3314,dearskin_ct6747,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
cantik_ct3314,racun_ct1114,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
cantik_ct3314,skinbestie_ct5848,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
cantik_ct3314,skinclub_ct4422,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
cantik_ct3821,dearskin_ct1243,3,0.0,3.0,0.375,0.0,0.375,0.75,2,21
cantik_ct3821,skincare_ct8136,3,0.0,3.0,0.375,0.0,0.375,0.75,2,21
cantik_ct3821,skinlover_ct4123,3,0.0,3.0,0.375,0.0,0.375,0.75,2,21
cantik_ct6290,glowhunter_ct4328,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
cantik_ct6290,kulitsehat_ct1117,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
cantik_ct6290,kulitsehat_ct7039,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
cantik_ct6290,skinclub_ct7577,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
cantik_ct6414,kulitglowing_ct4137,3,0.0,3.0,0.375,0.0,0.375,0.75,2,17
cantik_ct6414,racun_ct5624,3,0.0,3.0,0.375,0.0,0.375,0.75,2,17
cantik_ct6414,skinlover_ct7606,3,0.0,3.0,0.375,0.0,0.375,0.75,2,17
cantik_ct9210,kulitglowing_ct49929,7,7.0,0.0,0.875,1.0,0.0,1.875,2,20
cantik_ct9210,reviewjujur_ct7045,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
cantik_ct9210,skincare_ct1453,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
cantik_ct95823,skinclub_ct6649,5,0.0,5.0,0.625,0.0,0.625,1.25,2,16
cantik_ct99107,glowhunter_ct64974,3,0.0,3.0,0.375,0.0,0.375,0.75,2,12
cantik_ct99107,glowingid_ct74353,3,0.0,3.0,0.375,0.0,0.375,0.75,2,12
cantik_ct99107,skinlover_ct27853,3,0.0,3.0,0.375,0.0,0.375,0.75,2,12
cantik_ip1685,cantik_ip3572,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
cantik_ip1685,dearskin_ip2757,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
cantik_ip1685,glowhunter_ip3950,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
cantik_ip1685,kulitsehat_ip9568,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
cantik_ip1685,racun_ip5937,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
cantik_ip3527,glowhunter_ip5229,4,0.0,0.0,0.5,0.0,0.0,0.5,1,10
cantik_ip3527,kulitglowing_ip8678,4,0.0,0.0,0.5,0.0,0.0,0.5,1,10
cantik_ip3572,dearskin_ip2757,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
cantik_ip3572,glowhunter_ip3950,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
cantik_ip3572,kulitsehat_cp4388,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,12
cantik_ip3572,kulitsehat_ip9568,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
cantik_ip3572,ndhyulee,4,0.0,0.0,0.5,0.0,0.0,0.5,1,11
cantik_ip3572,racun_ip5937,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
cantik_ip3598,glowhunter_ip6597,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
cantik_ip3598,glowhunter_ip7986,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
cantik_ip3598,glowhunter_ip9119,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
cantik_ip3598,glowup_ip5653,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
cantik_ip3598,kulitglowing_ip4767,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
cantik_ip3598,kulitglowing_ip9395,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
cantik_ip3598,kulitglowing_ip9832,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
cantik_ip3598,racun_ip3473,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
cantik_ip3598,racun_ip6205,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
cantik_ip3598,reviewjujur_ip204,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
cantik_ip3598,reviewjujur_ip2228,4,0.0,1.0,0.5,0.0,0.125,0.625,2,7
cantik_ip3598,reviewjujur_ip6999,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
cantik_ip3598,skinbestie_ip1027,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
cantik_ip3598,skinbestie_ip5105,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
cantik_ip3598,skincare_ip7443,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
cantik_ip3598,skinclub_ip4711,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
cantik_ip3598,skinclub_ip8942,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
cantik_ip3598,skinlover_ip4667,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
cantik_ip3598,skinlover_ip8042,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
cantik_ip6901,glowhunter_ip2869,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,glowhunter_ip4395,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,glowhunter_ip7849,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,kulitglowing_ip4389,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,kulitglowing_ip7028,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,racun_ip2774,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,reviewjujur_ip6156,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,reviewjujur_ip9284,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,skinbestie_ip9676,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,skincare_ip2565,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,skinclub_ip8582,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip6901,skinlover_ip4018,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
cantik_ip9223,glowhunter_ip9119,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
cantik_ip9223,kulitglowing_ip3422,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15
cantik_ip9223,kulitglowing_ip4767,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
cantik_ip9223,kulitglowing_ip9832,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
cantik_ip9223,kulitglowing_ip986,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15
cantik_ip9223,reviewjujur_ip2228,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
cantik_ip9223,reviewjujur_ip3756,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15
cantik_ip9223,skinbestie_ip1027,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
cantik_ip9223,skinbestie_ip5720,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15
cantik_ip9223,skincare_ip7443,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
cantik_ip9223,skinclub_ip8942,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
cantik_ip9223,skinlover_ip4667,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
cantik_ip9223,skinlover_ip9681,6,0.0,0.0,0.75,0.0,0.0,0.75,1,15
cantik_ip9501,dearskin_rr6397,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7
cantik_ip9501,glowhunter_ip1923,8,0.0,4.0,1.0,0.0,0.5,1.5,2,38
cantik_ip9501,glowhunter_ip8756,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
cantik_ip9501,kelvin.shagufta7,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
cantik_ip9501,kulitglowing_ip1790,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
cantik_ip9501,kulitglowing_ip334,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
cantik_ip9501,skinbestie_ip9364,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
cantik_ip9501,skinclub_ip8754,5,0.0,0.0,0.625,0.0,0.0,0.625,1,15
cantik_rp21679,kulitcerah_rr27261,6,6.0,0.0,0.75,0.8571428571428571,0.0,1.6071428571428572,2,24
cantik_rp25241,skintok_rr96384,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,6
cantik_rp39846,glowhunter_rr20059,4,0.0,0.0,0.5,0.0,0.0,0.5,1,15
cantik_rp39846,kulitglowing_rr22275,6,6.0,1.0,0.75,0.8571428571428571,0.125,1.7321428571428572,3,18
cantik_rp39846,racun_rp24880,4,0.0,0.0,0.5,0.0,0.0,0.5,1,15
cantik_rp63440,glowingid_rr53578,2,2.0,1.0,0.25,0.2857142857142857,0.125,0.6607142857142857,3,6
cantik_rp98034,glowingid_rr45098,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,23
cantik_rr1433,skinbestie_cp6923,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,8
cantik_rr3617,skinclub_ip8582,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,11
cantik_rr3905,skincare_cp8364,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,4
cantik_rr4121,testireal_rp66604,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,21
cantik_rr4157,reviewjujur_rp81753,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,3
cantik_rr6810,glowhunter_ip8989,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,2
cantiknyata_r3c06m00x8166,cantiknyata_r3c06m01x3833,3,2.0,2.0,0.375,0.2857142857142857,0.25,0.9107142857142857,3,7
cantiknyata_r3c06m00x8166,cantiknyata_r3c06m02x7276,3,2.0,2.0,0.375,0.2857142857142857,0.25,0.9107142857142857,3,7
cantiknyata_r3c06m00x8166,cantiknyata_r3c06m03x7677,3,2.0,2.0,0.375,0.2857142857142857,0.25,0.9107142857142857,3,7
cantiknyata_r3c06m00x8166,cantiknyata_r3c06m04x5441,3,2.0,2.0,0.375,0.2857142857142857,0.25,0.9107142857142857,3,7
cantiknyata_r3c06m00x8166,cantiknyata_r3c06m05x2517,3,2.0,2.0,0.375,0.2857142857142857,0.25,0.9107142857142857,3,7
cantiknyata_r3c06m01x3833,cantiknyata_r3c06m02x7276,3,0.0,2.0,0.375,0.0,0.25,0.625,2,7
