seed,fold,row_index,annotation_id,comment_id,final_human_label,cv_group_id
42,2,308,V5D0322,7428559862740189958,Neutral,7428559862740189958
42,2,309,V5D0323,7436013793740260103,Positive,7436013793740260103
42,2,313,V5D0327,7163286735940928282,Neutral,7163286735940928282
42,2,314,V5D0328,7132812502883173146,Neutral,7132812502883173146
42,2,316,V5D0330,7226860139013751578,Neutral,7226860139013751578
42,2,323,V5D0337,7421353330138350341,Neutral,7421353330138350341
42,2,327,V5D0341,7391505530118406917,Positive,7391505530118406917
42,2,331,V5D0345,7429599501210665748,Negative,7429599501210665748
42,2,332,V5D0347,7436002969713427201,Neutral,7436002969713427201
42,2,333,V5D0348,7430017472550699781,Neutral,7430017472550699781
42,2,334,V5D0349,7536696763191149333,Positive,7536696763191149333
42,2,336,V5D0351,7317303966168597254,Neutral,7317303966168597254
42,2,338,V5D0353,7353145256851997445,Neutral,7353145256851997445
42,2,340,V5D0355,7421206731243619077,Negative,7421206731243619077
42,2,345,V5D0360,7466218885093819154,Negative,7466218885093819154
42,2,349,V5D0364,7429725517186777861,Neutral,7429725517186777861
42,2,350,V5D0365,7389825787040301830,Neutral,7389825787040301830
42,2,351,V5D0366,7596542376719434504,Negative,7596542376719434504
42,2,355,V5D0370,7596258563522822929,Positive,7596258563522822929
42,2,356,V5D0371,7422951482696336133,Negative,7422951482696336133
42,2,361,V5D0376,7149873475649012506,Negative,7149873475649012506
42,2,362,V5D0377,7432275971157934853,Negative,7432275971157934853
42,2,368,V5D0383,7129780359894041371,Neutral,7129780359894041371
42,2,371,V5D0386,7281926255611265797,Neutral,7281926255611265797
42,2,374,V5D0389,7428607378641994501,Positive,7428607378641994501
42,2,375,V5D0390,7428721627371848453,Neutral,7428721627371848453
42,2,377,V5D0392,7433696396286722823,Positive,7433696396286722823
42,2,378,V5D0393,7449831994965869330,Neutral,7449831994965869330
42,2,379,V5D0394,7421302351811658502,Negative,7421302351811658502
42,2,381,V5D0396,7429220739784426258,Neutral,7429220739784426258
42,2,383,V5D0398,7596488364121129749,Negative,7596488364121129749
42,2,385,V5D0400,7208468520174600986,Positive,7208468520174600986
42,2,386,V5D0401,7421331163879572230,Neutral,7421331163879572230
42,2,389,V5D0404,7428554718538269461,Neutral,7428554718538269461
42,2,391,V5D0406,7606575223073391368,Neutral,7606575223073391368
42,2,393,V5D0408,7421731370269770502,Negative,7421731370269770502
42,2,395,V5D0410,7461956409942721288,Positive,7461956409942721288
42,2,401,V5D0416,7423225002176545541,Positive,7423225002176545541
42,2,412,V5D0427,7596412635395441415,Neutral,7596412635395441415
42,2,414,V5D0429,7430740592614114055,Neutral,7430740592614114055
42,2,415,V5D0430,7360987376292676358,Positive,7360987376292676358
42,2,418,V5D0433,7428459955710395142,Neutral,7428459955710395142
42,2,419,V5D0434,7377329573119197958,Neutral,7377329573119197958
42,2,420,V5D0435,7365389040390456069,Negative,7365389040390456069
42,2,422,V5D0437,7421760941856916229,Negative,7421760941856916229
42,2,423,V5D0438,7596264402303664904,Positive,7596264402303664904
42,2,424,V5D0439,7431010452530463494,Neutral,7431010452530463494
42,2,426,V5D0441,7429189638557827857,Neutral,7429189638557827857
42,2,428,V5D0443,7315340229861769989,Neutral,7315340229861769989
42,2,441,V5D0457,7428527236854498053,Neutral,7428527236854498053
42,2,442,V5D0458,7428562727986021125,Neutral,7428562727986021125
42,2,443,V5D0459,7388047254906667782,Neutral,7388047254906667782
42,2,445,V5D0461,7421790555249705733,Positive,7421790555249705733
42,2,449,V5D0465,7421421131553850118,Positive,7421421131553850118
42,2,450,V5D0466,7291827364518291762A,Positive,7291827364518291762A
42,2,456,V5D0472,7286007396114973446,Neutral,7286007396114973446
42,2,460,V5D0476,7440702612322779921,Neutral,7440702612322779921
42,2,461,V5D0477,7341175872806929157,Neutral,7341175872806929157
42,2,464,V5D0480,7357905077607449350,Negative,7357905077607449350
42,2,465,V5D0481,7366508638305846022,Neutral,7366508638305846022
42,2,467,V5D0483,7432249056577356551,Neutral,7432249056577356551
42,2,468,V5D0484,7337149380291773190,Negative,7337149380291773190
42,2,476,V5D0492,7186112718947435291,Neutral,7186112718947435291
42,2,479,V5D0495,7507916895397266196,Neutral,7507916895397266196
42,2,480,V5D0496,7358173107779863301,Negative,7358173107779863301
42,2,485,V5D0501,7368835636738622214,Neutral,7368835636738622214
42,2,487,V5D0503,7317493942403531525,Neutral,7317493942403531525
42,2,488,V5D0504,7421698778862502662,Neutral,7421698778862502662
42,2,493,V5D0509,7228911733023539995,Neutral,7228911733023539995
42,2,494,V5D0510,7421785675832640262,Negative,7421785675832640262
42,2,497,V5D0513,7586901112847811346,Neutral,7586901112847811346
42,2,498,V5D0514,7421581300744471314,Positive,7421581300744471314
42,2,499,V5D0515,7212407412711162650,Neutral,7212407412711162650
42,2,501,V5D0517,7327197165993001734,Neutral,7327197165993001734
42,2,502,V5D0518,7241087585115898629,Positive,7241087585115898629
42,2,505,V5D0521,7367333860603970309,Positive,7367333860603970309
42,2,513,V5D0529,7619015755362976530,Positive,7619015755362976530
42,2,516,V5D0532,7221876623283618587,Neutral,7221876623283618587
42,2,519,V5D0535,7429711486278255368,Positive,7429711486278255368
42,2,520,V5D0536,7429050022912705286,Positive,7429050022912705286
42,2,522,V5D0538,7477196261969904391,Neutral,7477196261969904391
42,2,527,V5D0543,7428765866349576965,Neutral,7428765866349576965
42,2,528,V5D0544,7260757117660218118,Neutral,7260757117660218118
42,2,529,V5D0545,7312267949943227141,Neutral,7312267949943227141
42,2,531,V5D0547,7291827364518291142A,Positive,7291827364518291142A
42,2,532,V5D0548,7576331756246713095,Neutral,7576331756246713095
42,2,540,V5D0556,7360091970368865029,Neutral,7360091970368865029
42,2,546,V5D0562,7388781962108633862,Positive,7388781962108633862
42,2,552,V5D0568,7341415062076130054,Neutral,7341415062076130054
42,2,554,V5D0570,7418898941242278661,Negative,7418898941242278661
42,2,555,V5D0571,7422881901168263942,Positive,7422881901168263942
42,2,559,V5D0575,7428445714558288646,Neutral,7428445714558288646
42,2,564,V5D0580,7428786097200956166,Neutral,7428786097200956166
42,2,570,V5D0586,7306831229831283462,Positive,7306831229831283462
42,2,574,V5D0590,7428817649927635730,Neutral,7428817649927635730
42,2,576,V5D0592,7428777916232483589,Neutral,7428777916232483589
42,2,583,V5D0599,7430625883742782214,Positive,7430625883742782214
42,2,584,V5D0600,7400261684675560198,Neutral,7400261684675560198
42,2,585,V5D0601,7597770970602504977,Positive,7597770970602504977
42,2,587,V5D0603,7403252760781669126,Neutral,7403252760781669126
42,2,594,V5D0610,7428581753713443590,Neutral,7428581753713443590
42,2,595,V5D0611,7456422205879698183,Neutral,7456422205879698183
42,2,597,V5D0613,7422697883143127813,Positive,7422697883143127813
42,2,602,V5D0618,7596248273108779784,Positive,7596248273108779784
42,2,606,V5D0622,7422724704727286534,Positive,7422724704727286534
42,2,607,V5D0623,7421217151782781701,Positive,7421217151782781701
42,2,616,V5D0634,7421489865839313669,Negative,7421489865839313669
42,2,620,V5D0638,7419646837675655941,Neutral,7419646837675655941
42,2,622,V5D0640,7358420239945696006,Neutral,7358420239945696006
42,2,624,V5D0642,7422355644098282246,Negative,7422355644098282246
42,2,625,V5D0643,7421863836947743494,Neutral,7421863836947743494
42,2,626,V5D0644,7312715538097881861,Neutral,7312715538097881861
42,2,627,V5D0645,7331330781526590214,Neutral,7331330781526590214
42,2,628,V5D0646,7421360951366599429,Positive,7421360951366599429
42,2,630,V5D0648,7330858042642596614,Neutral,7330858042642596614
42,2,633,V5D0651,7378547325406724870,Neutral,7378547325406724870
42,2,638,V5D0656,7328076938319987462,Neutral,7328076938319987462
42,2,643,V5D0661,7470169873571808055,Neutral,7470169873571808055
42,2,646,V5D0664,7465690561199325970,Neutral,7465690561199325970
42,2,647,V5D0665,7195942615116120858,Positive,7195942615116120858
42,2,650,V5D0668,7358747283016499973,Negative,7358747283016499973
42,2,657,V5D0675,7312106906608042758,Neutral,7312106906608042758
42,2,658,V5D0676,7291827364518291786A,Positive,7291827364518291786A
42,2,661,V5D0679,7421902223866970886,Negative,7421902223866970886
42,2,667,V5D0685,7428857120789267218,Neutral,7428857120789267218
42,2,668,V5D0686,7319104741186749189,Negative,7319104741186749189
42,2,669,V5D0687,7422190964259963653,Positive,7422190964259963653
42,2,673,V5D0692,7129168989910876954,Neutral,7129168989910876954
42,2,674,V5D0693,7421745867666801425,Negative,7421745867666801425
42,2,675,V5D0694,7388436411832304389,Negative,7388436411832304389
42,2,677,V5D0696,7396300229253022469,Neutral,7396300229253022469
42,2,678,V5D0697,7525292614531875605,Neutral,7525292614531875605
42,2,685,V5D0704,7422499469767688967,Positive,7422499469767688967
42,2,688,V5D0707,7424460589176931078,Positive,7424460589176931078
42,2,689,V5D0708,7333633889121174277,Negative,7333633889121174277
42,2,691,V5D0710,7299491805510337285,Neutral,7299491805510337285
42,2,693,V5D0712,7421891602454725381,Neutral,7421891602454725381
42,2,708,V5D0728,7477109059117810450,Neutral,7477109059117810450
42,2,709,V5D0730,7379543100685124358,Neutral,7379543100685124358
42,2,710,V5D0731,7435175388186559240,Neutral,7435175388186559240
42,2,711,V5D0732,7531765798068208391,Neutral,7531765798068208391
42,2,713,V5D0734,7377359386622198534,Neutral,7377359386622198534
42,2,714,V5D0735,7430736166042206984,Neutral,7430736166042206984
42,2,717,V5D0738,7398943389520462598,Neutral,7398943389520462598
42,2,718,V5D0739,7460737028528276242,Positive,7460737028528276242
42,2,724,V5D0746,7359161930970710802,Positive,7359161930970710802
42,2,725,V5D0747,7206173181325099803,Neutral,7206173181325099803
42,2,728,V5D0750,7422811824159130374,Neutral,7422811824159130374
42,2,729,V5D0751,7422966363545404166,Positive,7422966363545404166
42,2,735,V5D0757,7365046924066145030,Neutral,7365046924066145030
42,2,736,V5D0758,7422904657301340934,Negative,7422904657301340934
42,2,740,V5D0762,7428726838706979589,Positive,7428726838706979589
42,2,752,V5D0774,7392898869703852805,Neutral,7392898869703852805
42,2,758,V5D0780,7454447588231856912,Neutral,7454447588231856912
42,2,759,V5D0781,7445547970005762824,Neutral,7445547970005762824
42,2,764,V5D0786,7440847838386373432,Positive,7440847838386373432
42,2,767,V5D0789,7422821025110770438,Neutral,7422821025110770438
42,2,771,V5D0793,7341667168893141765,Neutral,7341667168893141765
42,2,772,V5D0794,7421138023641187077,Positive,7421138023641187077
42,2,773,V5D0795,7422886768478290693,Negative,7422886768478290693
42,2,779,V5D0801,7314311427788636934,Neutral,7314311427788636934
42,2,782,V5D0804,7335252778611622662,Neutral,7335252778611622662
42,2,784,V5D0806,7355903183260025605,Neutral,7355903183260025605
42,2,786,V5D0808,7429161664396821254,Neutral,7429161664396821254
42,2,791,V5D0813,7429518518851781381,Neutral,7429518518851781381
42,2,793,V5D0815,7225879577549570842,Neutral,7225879577549570842
42,2,795,V5D0817,7418896861611197189,Neutral,7418896861611197189
42,2,801,V5D0823,7430387412109132552,Positive,7430387412109132552
42,2,805,V5D0827,7135754334742938394,Neutral,7135754334742938394
42,2,810,V5D0832,7421416082860622612,Positive,7421416082860622612
42,2,816,V5D0838,7643966437199446804,Neutral,7643966437199446804
42,2,817,V5D0839,7422155811139175173,Positive,7422155811139175173
42,2,818,V5D0840,7249994919514145541,Neutral,7249994919514145541
42,2,820,V5D0842,7369941576564966150,Neutral,7369941576564966150
42,2,822,V5D0844,7429140142278312709,Neutral,7429140142278312709
42,2,823,V5D0845,7428542298210042629,Neutral,7428542298210042629
42,2,825,V5D0847,7213212866144912155,Neutral,7213212866144912155
42,2,826,V5D0848,7346249836465341190,Neutral,7346249836465341190
42,2,827,V5D0849,7424311367173489413,Neutral,7424311367173489413
42,2,828,V5D0850,7428625455856698117,Neutral,7428625455856698117
42,2,829,V5D0851,7416951985628283653,Neutral,7416951985628283653
42,2,831,V5D0853,7315366877788635910,Positive,7315366877788635910
42,2,833,V5D0855,7312049845089436421,Neutral,7312049845089436421
42,2,835,V5D0857,7223675390920196890,Negative,7223675390920196890
42,2,836,V5D0858,7361770630368838405,Negative,7361770630368838405
42,2,837,V5D0859,7311402975774163718,Neutral,7311402975774163718
42,2,838,V5D0860,7428644515911713544,Neutral,7428644515911713544
42,2,840,V5D0863,7421568723998540550,Negative,7421568723998540550
42,2,841,V5D0864,7429092124836692757,Neutral,7429092124836692757
42,2,850,V5D0873,7323892174956249861,Neutral,7323892174956249861
42,2,852,V5D0875,7595118155971478292,Neutral,7595118155971478292
42,2,853,V5D0876,7428462255614903045,Neutral,7428462255614903045
42,2,855,V5D0878,7428505713109041925,Neutral,7428505713109041925
42,2,866,V5D0889,7431584077281559304,Neutral,7431584077281559304
42,2,870,V5D0893,7422282713959498502,Negative,7422282713959498502
42,2,877,V5D0900,7429243619733095173,Neutral,7429243619733095173
42,2,878,V5D0901,7422256288850068230,Neutral,7422256288850068230
42,2,879,V5D0902,7596283045037458197,Positive,7596283045037458197
42,2,883,V5D0906,7564732627813466887,Neutral,7564732627813466887
42,2,885,V5D0908,7455898479229027080,Positive,7455898479229027080
42,2,888,V5D0911,7451820520520499976,Neutral,7451820520520499976
42,2,889,V5D0912,7428935280864019205,Neutral,7428935280864019205
42,2,891,V5D0914,7422012540244886278,Positive,7422012540244886278
42,2,892,V5D0915,7291827364518291284A,Positive,7291827364518291284A
42,2,899,V5D0922,7389306194329027333,Neutral,7389306194329027333
42,2,900,V5D0923,7430092435390268165,Neutral,7430092435390268165
42,2,901,V5D0924,7262621137107190533,Negative,7262621137107190533
42,2,903,V5D0926,7431074526119019269,Neutral,7431074526119019269
42,2,918,V5D0941,7230256714229056283,Neutral,7230256714229056283
42,2,927,V5D0951,7439675557355045688,Positive,7439675557355045688
42,2,933,V5D0957,7587048872708817685,Neutral,7587048872708817685
42,2,936,V5D0960,7457532474718405383,Neutral,7457532474718405383
42,2,937,V5D0961,7428440399403172616,Neutral,7428440399403172616
42,2,939,V5D0963,7357875660679119622,Negative,7357875660679119622
42,2,948,V5D0972,7422599658553508615,Positive,7422599658553508615
42,2,950,V5D0974,7428504957399941904,Neutral,7428504957399941904
42,2,953,V5D0977,7173560662416147226,Neutral,7173560662416147226
42,2,955,V5D0979,7426332503847387909,Positive,7426332503847387909
42,2,957,V5D0981,7428557419229217542,Negative,7428557419229217542
42,2,958,V5D0982,7227676993152107270,Neutral,7227676993152107270
42,2,965,V5D0989,7291827364518291523A,Positive,7291827364518291523A
42,2,966,V5D0990,7421326019841671942,Positive,7421326019841671942
42,2,967,V5D0991,7363955762236900102,Positive,7363955762236900102
42,2,975,V5D0999,7502035142522798868,Negative,7502035142522798868
42,2,976,V5D1000,7201419393484849946,Neutral,7201419393484849946
42,3,2,V5D0004,7429695657998304006,Neutral,7429695657998304006
42,3,4,V5D0006,7428626719290475270,Neutral,7428626719290475270
42,3,5,V5D0007,7205481982174708507,Neutral,7205481982174708507
42,3,11,V5D0013,7348971114062004998,Positive,7348971114062004998
42,3,13,V5D0015,7421985096692040454,Negative,7421985096692040454
42,3,15,V5D0017,7428558389497709319,Positive,7428558389497709319
42,3,17,V5D0019,7429596312189190919,Negative,7429596312189190919
42,3,18,V5D0020,7428452804514022161,Neutral,7428452804514022161
42,3,19,V5D0021,7421132587369825029,Negative,7421132587369825029
42,3,20,V5D0022,7428970528692486918,Neutral,7428970528692486918
42,3,24,V5D0027,7213892254514610971,Positive,7213892254514610971
42,3,29,V5D0032,7314809794140226309,Negative,7314809794140226309
42,3,30,V5D0033,7388871082793239302,Neutral,7388871082793239302
42,3,37,V5D0040,7392146535734018821,Negative,7392146535734018821
42,3,38,V5D0041,7428463319042392838,Neutral,7428463319042392838
42,3,41,V5D0044,7596587067858453256,Negative,7596587067858453256
42,3,42,V5D0045,7422270687748539141,Negative,7422270687748539141
42,3,48,V5D0051,7429371249153426181,Neutral,7429371249153426181
42,3,54,V5D0057,7530313276208644871,Neutral,7530313276208644871
42,3,56,V5D0059,7429196018933269265,Neutral,7429196018933269265
42,3,60,V5D0063,7430131200897991445,Negative,7430131200897991445
42,3,64,V5D0067,7421781656674140934,Negative,7421781656674140934
42,3,65,V5D0068,7151675086725645083,Neutral,7151675086725645083
42,3,66,V5D0069,7313084475474674438,Neutral,7313084475474674438
42,3,71,V5D0074,7146324370967970587,Positive,7146324370967970587
42,3,77,V5D0080,7421326666972005126,Neutral,7421326666972005126
42,3,80,V5D0083,7333989331428672262,Positive,7333989331428672262
42,3,81,V5D0084,7434795530326197000,Positive,7434795530326197000
42,3,91,V5D0094,7134759817448637210,Neutral,7134759817448637210
42,3,93,V5D0096,7188747827001508634,Neutral,7188747827001508634
42,3,94,V5D0097,7418937311796888325,Neutral,7418937311796888325
42,3,101,V5D0104,7358565004284723969,Neutral,7358565004284723969
42,3,102,V5D0105,7313400142961935110,Positive,7313400142961935110
42,3,105,V5D0108,7388550448192307974,Positive,7388550448192307974
42,3,106,V5D0109,7265642231578804997,Neutral,7265642231578804997
42,3,108,V5D0111,7365984980529513222,Negative,7365984980529513222
42,3,112,V5D0115,7415890301053010693,Positive,7415890301053010693
42,3,113,V5D0116,7323206537618555654,Neutral,7323206537618555654
42,3,116,V5D0119,7421871512594924293,Neutral,7421871512594924293
42,3,118,V5D0122,7586861179604943624,Neutral,7586861179604943624
42,3,125,V5D0129,7358129257644065541,Positive,7358129257644065541
42,3,126,V5D0130,7335028321748812549,Neutral,7335028321748812549
42,3,137,V5D0142,7424549561480250118,Positive,7424549561480250118
42,3,140,V5D0145,7421726363101594373,Neutral,7421726363101594373
42,3,141,V5D0146,7422166828950995717,Negative,7422166828950995717
42,3,142,V5D0147,7422844901123752710,Neutral,7422844901123752710
42,3,147,V5D0152,7397688210815894277,Positive,7397688210815894277
42,3,148,V5D0153,7430468312541741832,Neutral,7430468312541741832
42,3,149,V5D0154,7431074034856575764,Neutral,7431074034856575764
42,3,153,V5D0158,7388919329192100614,Neutral,7388919329192100614
42,3,157,V5D0162,7272943984077882118,Neutral,7272943984077882118
42,3,160,V5D0165,7223177993568158490,Neutral,7223177993568158490
42,3,162,V5D0167,7228943450627818266,Neutral,7228943450627818266
42,3,167,V5D0173,7421755645148742405,Neutral,7421755645148742405
42,3,170,V5D0176,7429961039381283590,Neutral,7429961039381283590
42,3,172,V5D0178,7421849674984538886,Neutral,7421849674984538886
42,3,174,V5D0181,7429140132215571216,Neutral,7429140132215571216
42,3,176,V5D0183,7428551955032687365,Negative,7428551955032687365
42,3,177,V5D0184,7223734856881111834,Positive,7223734856881111834
42,3,181,V5D0188,7428503466265527058,Positive,7428503466265527058
42,3,184,V5D0191,7467497101116670726,Positive,7467497101116670726
42,3,185,V5D0192,7291827364518291474A,Positive,7291827364518291474A
42,3,188,V5D0196,7601125604926554901,Neutral,7601125604926554901
42,3,194,V5D0202,7426750837189378834,Negative,7426750837189378834
42,3,199,V5D0207,7377309705897378566,Neutral,7377309705897378566
42,3,203,V5D0211,7225959258344866587,Positive,7225959258344866587
42,3,208,V5D0216,7421245299434750725,Negative,7421245299434750725
42,3,209,V5D0217,7398124758925361925,Neutral,7398124758925361925
42,3,213,V5D0222,7431070093537526533,Neutral,7431070093537526533
42,3,220,V5D0230,7285026497781023493,Neutral,7285026497781023493
42,3,221,V5D0231,7421574431127962374,Negative,7421574431127962374
42,3,223,V5D0233,7421552742801769221,Negative,7421552742801769221
42,3,224,V5D0234,7422111892829602566,Negative,7422111892829602566
42,3,225,V5D0235,7381055506892342021,Negative,7381055506892342021
42,3,234,V5D0245,7424761693319922439,Negative,7424761693319922439
42,3,236,V5D0247,7428438795634393861,Neutral,7428438795634393861
42,3,238,V5D0249,7388484413699490565,Neutral,7388484413699490565
42,3,239,V5D0250,7429134512951264005,Neutral,7429134512951264005
42,3,240,V5D0251,7429310628081582854,Positive,7429310628081582854
42,3,242,V5D0253,7421177048759403285,Negative,7421177048759403285
42,3,243,V5D0255,7357865829151490822,Negative,7357865829151490822
42,3,244,V5D0256,7289034951538098950,Positive,7289034951538098950
42,3,245,V5D0257,7364017026459599622,Negative,7364017026459599622
42,3,250,V5D0263,7404058814818272005,Neutral,7404058814818272005
42,3,252,V5D0265,7443037215536235282,Neutral,7443037215536235282
42,3,253,V5D0266,7342910566968099590,Neutral,7342910566968099590
42,3,259,V5D0272,7405193546632053510,Positive,7405193546632053510
42,3,262,V5D0275,7313610614231597829,Neutral,7313610614231597829
42,3,268,V5D0281,7432573708420399878,Negative,7432573708420399878
42,3,270,V5D0283,7470356733387883284,Neutral,7470356733387883284
42,3,272,V5D0285,7281965499579204357,Neutral,7281965499579204357
42,3,274,V5D0287,7422460621708591877,Negative,7422460621708591877
42,3,277,V5D0290,7428467529268134662,Neutral,7428467529268134662
42,3,278,V5D0291,7589120809390752520,Neutral,7589120809390752520
42,3,280,V5D0293,7422692250180485893,Neutral,7422692250180485893
42,3,283,V5D0296,7223560620402131739,Neutral,7223560620402131739
42,3,286,V5D0299,7132160441505973018,Neutral,7132160441505973018
42,3,300,V5D0313,7428506518503867154,Neutral,7428506518503867154
42,3,303,V5D0316,7430030536678769413,Positive,7430030536678769413
42,3,305,V5D0318,7286459273470509829,Positive,7286459273470509829
42,3,306,V5D0319,7421357573640831749,Positive,7421357573640831749
42,3,311,V5D0325,7428561017163514625,Neutral,7428561017163514625
42,3,312,V5D0326,7421502672643375878,Neutral,7421502672643375878
42,3,315,V5D0329,7221729322082730778,Negative,7221729322082730778
42,3,317,V5D0331,7456656623547204373,Neutral,7456656623547204373
42,3,321,V5D0335,7359269256930624262,Negative,7359269256930624262
42,3,322,V5D0336,7435178561441465095,Neutral,7435178561441465095
42,3,325,V5D0339,7422874024470512390,Negative,7422874024470512390
42,3,326,V5D0340,7382073462989685509,Neutral,7382073462989685509
42,3,328,V5D0342,7422802326895624965,Neutral,7422802326895624965
42,3,329,V5D0343,7209493054671438618,Positive,7209493054671438618
42,3,330,V5D0344,7421510066397102855,Neutral,7421510066397102855
42,3,337,V5D0352,7353431487743050501,Neutral,7353431487743050501
42,3,342,V5D0357,7358290970628227846,Negative,7358290970628227846
42,3,343,V5D0358,7431520096692454145,Neutral,7431520096692454145
42,3,347,V5D0362,7428812855099654920,Neutral,7428812855099654920
42,3,358,V5D0373,7341792453832409862,Neutral,7341792453832409862
42,3,359,V5D0374,7358870448745399045,Neutral,7358870448745399045
42,3,363,V5D0378,7503382989650461447,Neutral,7503382989650461447
42,3,365,V5D0380,7312036931763356421,Neutral,7312036931763356421
42,3,367,V5D0382,7425814945621738246,Neutral,7425814945621738246
42,3,373,V5D0388,7312620096789152518,Positive,7312620096789152518
42,3,376,V5D0391,7271591355427373829,Neutral,7271591355427373829
42,3,384,V5D0399,7429021415838483206,Neutral,7429021415838483206
42,3,388,V5D0403,7600209196361270036,Neutral,7600209196361270036
42,3,394,V5D0409,7325371703089414917,Neutral,7325371703089414917
42,3,397,V5D0412,7359432950708781829,Neutral,7359432950708781829
42,3,398,V5D0413,7422887557006721798,Negative,7422887557006721798
42,3,399,V5D0414,7596262143189222151,Neutral,7596262143189222151
42,3,403,V5D0418,7574301625432097544,Neutral,7574301625432097544
42,3,405,V5D0420,7428810147436380934,Neutral,7428810147436380934
42,3,408,V5D0423,7627317362082317074,Negative,7627317362082317074
42,3,410,V5D0425,7422626955580097285,Neutral,7422626955580097285
42,3,411,V5D0426,7428858051908518674,Neutral,7428858051908518674
42,3,413,V5D0428,7365907206207865605,Neutral,7365907206207865605
42,3,421,V5D0436,7394110663125779206,Neutral,7394110663125779206
42,3,427,V5D0442,7393997428980089606,Positive,7393997428980089606
42,3,430,V5D0445,7466044209569465106,Neutral,7466044209569465106
42,3,431,V5D0446,7418893608068023045,Neutral,7418893608068023045
42,3,432,V5D0447,7428545714101175045,Positive,7428545714101175045
42,3,433,V5D0448,7362055697032774405,Neutral,7362055697032774405
42,3,434,V5D0449,7429539064603673350,Positive,7429539064603673350
42,3,435,V5D0450,7372153939532301061,Neutral,7372153939532301061
42,3,436,V5D0451,7421368721497522949,Negative,7421368721497522949
42,3,439,V5D0455,7431083278448902918,Neutral,7431083278448902918
42,3,440,V5D0456,7428702023535231749,Negative,7428702023535231749
42,3,452,V5D0468,7243277284148298501,Neutral,7243277284148298501
42,3,455,V5D0471,7315580194844001029,Neutral,7315580194844001029
42,3,459,V5D0475,7328899594589340422,Neutral,7328899594589340422
42,3,463,V5D0479,7329538045564945158,Neutral,7329538045564945158
42,3,469,V5D0485,7429693672302920449,Negative,7429693672302920449
42,3,470,V5D0486,7357884348962079493,Neutral,7357884348962079493
42,3,472,V5D0488,7360257027970450182,Positive,7360257027970450182
42,3,474,V5D0490,7428441705572336390,Neutral,7428441705572336390
42,3,475,V5D0491,7421727190465233670,Neutral,7421727190465233670
42,3,482,V5D0498,7351629075142329094,Negative,7351629075142329094
42,3,486,V5D0502,7422473988042326790,Positive,7422473988042326790
42,3,490,V5D0506,7428534568397374226,Positive,7428534568397374226
42,3,491,V5D0507,7518299884795183879,Positive,7518299884795183879
42,3,492,V5D0508,7429257066198106886,Neutral,7429257066198106886
42,3,495,V5D0511,7421314514108482309,Neutral,7421314514108482309
42,3,496,V5D0512,7432169371277591302,Neutral,7432169371277591302
42,3,504,V5D0520,7428571596284297990,Neutral,7428571596284297990
42,3,508,V5D0524,7428457850211304198,Positive,7428457850211304198
42,3,509,V5D0525,7421427934106157830,Positive,7421427934106157830
42,3,510,V5D0526,7421216198165660434,Negative,7421216198165660434
42,3,512,V5D0528,7316619399573979906,Neutral,7316619399573979906
42,3,514,V5D0530,7227108593794597658,Neutral,7227108593794597658
42,3,515,V5D0531,7189256002364736282,Neutral,7189256002364736282
42,3,521,V5D0537,7421713542413730566,Positive,7421713542413730566
42,3,523,V5D0539,7430036877762069255,Neutral,7430036877762069255
42,3,525,V5D0541,7441221750413263634,Neutral,7441221750413263634
42,3,535,V5D0551,7131504500422394650,Positive,7131504500422394650
42,3,536,V5D0552,7308159382267790086,Positive,7308159382267790086
42,3,537,V5D0553,7317334750782898950,Neutral,7317334750782898950
42,3,541,V5D0557,7378411124293927681,Neutral,7378411124293927681
42,3,542,V5D0558,7421826715960640261,Negative,7421826715960640261
42,3,544,V5D0560,7310170521257526021,Neutral,7310170521257526021
42,3,547,V5D0563,7428457075107775238,Neutral,7428457075107775238
42,3,553,V5D0569,7430684505067930374,Neutral,7430684505067930374
42,3,557,V5D0573,7305786578407588614,Positive,7305786578407588614
42,3,562,V5D0578,7319478317047825158,Neutral,7319478317047825158
42,3,563,V5D0579,7596881418031055633,Negative,7596881418031055633
42,3,566,V5D0582,7421218660721869574,Positive,7421218660721869574
42,3,568,V5D0584,7209274227056018203,Positive,7209274227056018203
42,3,569,V5D0585,7331695893945565958,Neutral,7331695893945565958
42,3,573,V5D0589,7430327757631275794,Negative,7430327757631275794
42,3,575,V5D0591,7428639782089720581,Neutral,7428639782089720581
42,3,580,V5D0596,7428645246266082055,Neutral,7428645246266082055
42,3,581,V5D0597,7357910330913866502,Neutral,7357910330913866502
42,3,582,V5D0598,7207406424556946203,Neutral,7207406424556946203
42,3,586,V5D0602,7422228722256544518,Negative,7422228722256544518
42,3,588,V5D0604,7341250041532007173,Neutral,7341250041532007173
42,3,591,V5D0607,7543477317735318288,Positive,7543477317735318288
42,3,593,V5D0609,7402114653931979525,Positive,7402114653931979525
42,3,610,V5D0626,7361232832751076102,Positive,7361232832751076102
42,3,612,V5D0628,7236712127872090885,Neutral,7236712127872090885
42,3,613,V5D0629,7321228550420808454,Positive,7321228550420808454
42,3,614,V5D0630,7341228709884003077,Positive,7341228709884003077
42,3,618,V5D0636,7616939696555541255,Neutral,7616939696555541255
42,3,621,V5D0639,7422818731858199302,Neutral,7422818731858199302
42,3,623,V5D0641,7428593838652883719,Neutral,7428593838652883719
42,3,629,V5D0647,7421829085763027718,Negative,7421829085763027718
