seed,fold,row_index,annotation_id,comment_id,label,hard_group,video_id
42,3,70,V5D0073,7286629712545628933,Positive,pen coba🥰,7284446766534102277
42,3,77,V5D0080,7421326666972005126,Neutral,kejayaan ada masa nya,7421104723333483782
42,3,82,V5D0085,7442710503598801720,Neutral,sunscren nya ad gak,7429636271552728326
42,3,88,V5D0091,7384456174630765318,Neutral,kalo ga pake moist gpp kah? soalnya aku ga cocok pake moist,7378347819268082950
42,3,92,V5D0095,7429283486462903057,Neutral,bajunya kok langka semua ya dok😅,7428436533981613318
42,3,96,V5D0099,7499435142189089554,Neutral,mau yg dark spot nya kaaa..,7472351771025755410
42,3,97,V5D0100,7312037181693952774,Neutral,kalau retinol daviena sama retinol skintific bagusan mana baginda @user,7312025661835578629
42,3,104,V5D0107,7402212044461572870,Neutral,dalba dipakai malem bareng retinol apa gmn kak?,7357662447248968966
42,3,110,V5D0113,7262282647929701125,Positive,"iya karna bahanya aman jadi memang butuh waktu lebih lama ,rutin aja dlu ya",7242204399928593669
42,3,111,V5D0114,7289031409960256261,Neutral,aku jg co di tiktokshop pas penutupan harga 99rb ajaa 😂,7289028668863663365
42,3,122,V5D0126,7276968479436079877,Neutral,boleh di pake di kulit sensitif ga?,7270117302614478086
42,3,126,V5D0130,7335028321748812549,Neutral,"tolong recommend retinol originote, pratista, somethinc, atau breylee? 🥺 #skincaretips wajib tau",7185096421220158747
42,3,133,V5D0137,7426041386850337541,Neutral,berapa persen niacinimide serum c nya?,7235406683676167430
42,3,135,V5D0139,7596484652115280661,Negative,ga mau salah bgt😭,7596239649517899016
42,3,137,V5D0142,7424549561480250118,Positive,"ya kalo gak ada yg berani mah , gak bakalan kebuka minusnya kosmetik2 yg kurang baik",7421104723333483782
42,3,142,V5D0147,7422844901123752710,Neutral,"telattt, kemarin ketawa"" cb dr awal kyk gini 😎",7421104723333483782
42,3,143,V5D0148,7398393910903128837,Neutral,untuk umur brapa ka,7397028146429709573
42,3,146,V5D0151,7435202005210465079,Positive,pinjem seratus dok😭,7428436533981613318
42,3,147,V5D0152,7397688210815894277,Positive,wishlist aww😭,7397028146429709573
42,3,149,V5D0154,7431074034856575764,Neutral,ms glow aman g sih dok?🥺,7428436533981613318
42,3,150,V5D0155,7428456495719678726,Neutral,@user gelow dong dok 🙏🏻,7428436533981613318
42,3,162,V5D0167,7228943450627818266,Neutral,retinol the originote sm retinol azarine bagusan mana buat kulit normal umur 18th cuma ada bkas jrwt & kusam?? tlng dijawab y k,7185096421220158747
42,3,174,V5D0181,7429140132215571216,Neutral,arumi glow dok,7428436533981613318
42,3,179,V5D0186,7421350073168249605,Neutral,"tapi kk kayaknya bukan karna gak cocok kak,mungkin sunscreen kk belum benar aja pakai nya kak, soalnya kalau gak cocok tu jerawatan atau panas gitu",7421104723333483782
42,3,183,V5D0190,7596978948186489621,Neutral,kak boleh ga kalo facial wash nya salicil acid habis tuh pake serum originote hyaluc?,7235406683676167430
42,3,186,V5D0194,7428742399616647943,Neutral,chalonese dok plis,7428436533981613318
42,3,188,V5D0196,7601125604926554901,Neutral,kok bisaaaaa😭,7596239649517899016
42,3,197,V5D0205,7421856464825254661,Neutral,nyapo......terbukti opo piye,7421104723333483782
42,3,201,V5D0209,7341001517657359109,Negative,"gk se wow itu kak trnyta😭aku kdg ttep pake tp buat siang itu jg gk tiap hari,klo pke malem bsoknya merah2",7312025661835578629
42,3,204,V5D0212,7429782663776731910,Neutral,coba skincare nadfiecha aesthetic dok🙏🏻,7428436533981613318
42,3,211,V5D0219,7422152257032536837,Positive,semngat trs ya bu ownerr smgaa mslhnya cpet selesai😊😇 jangan menyr setiap orng pasti juga punya maslh,7421104723333483782
42,3,217,V5D0226,7312029508327408389,Neutral,ini dipakainya habis moist skintific aman? atau cukup ini aja?,7312025661835578629
42,3,220,V5D0230,7285026497781023493,Neutral,pake tiap hari?,7284446766534102277
42,3,223,V5D0233,7421552742801769221,Negative,🤣🤣🤣🤣🤣🤣 mkny jjr,7421104723333483782
42,3,228,V5D0238,7310495560182956805,Negative,dosisny tinggi ga btw🥺,7289028668863663365
42,3,230,V5D0241,7428492089111347976,Neutral,zelux skincare dok,7428436533981613318
42,3,232,V5D0243,7472240111187837716,Neutral,ini jualan?,7385065641595653382
42,3,235,V5D0246,7429710578112873221,Neutral,animate di cek dong dok,7428436533981613318
42,3,237,V5D0248,7315742221838844678,Neutral,ka aturan pakainya setelah serum acne eiem itu wajib pake moist gk? soalnya aku mlah jd byk brutusn krna ga pke moist🥺,7185096421220158747
42,3,238,V5D0249,7388484413699490565,Neutral,kak kalo semisal moist nya pakek merk lain gimana ya bisa gak ya ??? pliss jawab kak🙏🏻 terimakasih,7376604456818920709
42,3,239,V5D0250,7429134512951264005,Neutral,skincare adleeva dok 🙏🏻,7428436533981613318
42,3,251,V5D0264,7428477246225335046,Neutral,nuface dol,7428436533981613318
42,3,258,V5D0271,7436906785996423943,Neutral,brapa,7385065641595653382
42,3,269,V5D0282,7320859902308631302,Neutral,hyalu c serum isi nya di kalian bening or kuning??,7306081689422351622
42,3,270,V5D0283,7470356733387883284,Neutral,ada yg mau gantiin paket acne maryame aku gk? baru dipakai 5 kali masih penuh,7429265515434036485
42,3,273,V5D0286,7450473741806928661,Positive,alhmdulillah cocok walaupun harganya wow. nanti order l❤️🥰,7421835937988070662
42,3,276,V5D0289,7379414727000523525,Neutral,boleh dipke tiap mlm ga retinolnya ?,7378347819268082950
42,3,277,V5D0290,7428467529268134662,Neutral,wbs kosmetic dok,7428436533981613318
42,3,280,V5D0293,7422692250180485893,Neutral,"langsung ke inti nya ajaa, ini kenapa ya serius nanya😭",7421104723333483782
42,3,282,V5D0295,7428567760705667846,Negative,"cream malam h&h dok dari dr kamila jaidi, saya pas berhenti pkek itu jerawat muncul semua😭 sekrng jadi ketagihan😭",7428436533981613318
42,3,283,V5D0296,7223560620402131739,Neutral,mau cobain serum b3ny the originote tpi kta dokter dokter ga boleh pake niacenemide di atas 5%,7208499827234131226
42,3,288,V5D0301,7596262281970762512,Positive,kaaa sabar yaaaa msihh setia sma daviena mlhhan jerawat kuu ilang karena daviena🥰🥰,7596239649517899016
42,3,290,V5D0303,7361609549465682695,Neutral,harga nya berapa mbk,7361323225038540037
42,3,291,V5D0304,7428554548510180102,Positive,@user dok🙏,7428436533981613318
42,3,298,V5D0311,7421196085283193605,Negative,buktinya mana ??? cc @user,7421104723333483782
42,3,308,V5D0322,7428559862740189958,Neutral,seruni dokk,7428436533981613318
42,3,311,V5D0325,7428561017163514625,Neutral,sama yang krim malamnya warna ungu bukan kak jelly sama toner,7428436533981613318
42,3,319,V5D0333,7358269639912145669,Neutral,bisa buat kulit sensitif gasi?,7357662447248968966
42,3,322,V5D0336,7435178561441465095,Neutral,beli dinn,7385065641595653382
42,3,327,V5D0341,7391505530118406917,Positive,@👌👌👌👌👸👍🌹🌹❤️,7385065641595653382
42,3,328,V5D0342,7422802326895624965,Neutral,nah klu dr awal.ke gini minta maaf ga akan diserang netizen,7421104723333483782
42,3,332,V5D0347,7436002969713427201,Neutral,brpaan,7385065641595653382
42,3,333,V5D0348,7430017472550699781,Neutral,"sold out truz,pdhal crem malam tinggal dkit drmah",7429636271552728326
42,3,339,V5D0354,7209246334254449435,Neutral,"mending azarine atau originote ya guys? honest reviewnya dongg, mau co tp bingung",7185096421220158747
42,3,342,V5D0357,7358290970628227846,Negative,aamiin .. makasih ka berhenti krim etiket biru nya dokter ya allah muka bruntusan semua 😭,7284446766534102277
42,3,344,V5D0359,7506484875252695815,Neutral,skrg pindah pake apa kak?,7279666593129434374
42,3,349,V5D0364,7429725517186777861,Neutral,dok coba cek cream rr beauty all in one.? soalnya anak saya pakai.,7428436533981613318
42,3,368,V5D0383,7129780359894041371,Neutral,minimal umur brp si kk,7122773893844061466
42,3,370,V5D0385,7463686725706531602,Negative,q ada night dan day yg pink masih segel. terlanjur stok ternyta di aku bruntusan. jual rugi aja? dm ya,7429265515434036485
42,3,376,V5D0391,7271591355427373829,Neutral,"krn area deket mata, bibir dan hidung lebih tipis jadi hindari pemakaian di area itu. cmiiw",7270117302614478086
42,3,380,V5D0395,7471535690979934992,Negative,iya ka klo abis pake day creamnya pda di serbu e comedo ih,7279666593129434374
42,3,382,V5D0397,7428760668075819781,Neutral,dok coba gloglowingg,7428436533981613318
42,3,400,V5D0415,7431134095440331527,Neutral,viral setelah dicek doktif oky 😁,7429636271552728326
42,3,404,V5D0419,7428625064844100359,Neutral,kf skin dok,7428436533981613318
42,3,407,V5D0422,7392560185485017862,Neutral,ka retinol daviena boleh di mix mois skintific yg niacinamide pink ga ka,7378347819268082950
42,3,408,V5D0423,7627317362082317074,Negative,aku bru co bntr lgi smpe gimna ni bu owner msi aman kah di pke😭,7596239649517899016
42,3,411,V5D0426,7428858051908518674,Neutral,dok tolong review cream ciglow 🙏,7428436533981613318
42,3,415,V5D0430,7360987376292676358,Positive,aku kemaren pake tiap malam aman,7340938843190725893
42,3,418,V5D0433,7428459955710395142,Neutral,dok review charismalux dong @user .okypratamaa_kedua,7428436533981613318
42,3,420,V5D0435,7365389040390456069,Negative,biasanya orang2 gni dpt endors an cmn ngaku nya g di endors berkedok review jujur,7340938843190725893
42,3,424,V5D0439,7431010452530463494,Neutral,dok boleh tolong review skincare thailand q care white 🙏 @user .okypratamaa_kedua,7428436533981613318
42,3,427,V5D0442,7393997428980089606,Positive,"masih ka, akumau",7378347819268082950
42,3,428,V5D0443,7315340229861769989,Neutral,harus malah kak abs retinol harus ngt pake cream moisturizer,7237379067773766917
42,3,429,V5D0444,7421465379132048134,Negative,pantesan kaya mendadak😂😂,7421104723333483782
42,3,435,V5D0450,7372153939532301061,Neutral,"q jg pke sdh jln 4 pot ,msh d 5 pot lg yg mw q jual murce aj krn beli bnyak",7312025661835578629
42,3,446,V5D0462,7223215241575465754,Neutral,pigeon nya yg apa kak?,7194330759329631514
42,3,449,V5D0465,7421421131553850118,Positive,"skincare nya bukan berbahaya ya,,cuma kandungan nya yg gak sesuai klaim,& ini bukan kesengajaan juga, insyaallah kedepannya produknya akan jauh lebih bagus,spt kita yg mrsa di tipu,beliau juga di tipu",7421104723333483782
42,3,462,V5D0478,7423827689792357125,Negative,bruntusan bisa pke gk,7421364555957275910
42,3,463,V5D0479,7329538045564945158,Neutral,kak retinol daviena boleh ga pakek most skintific?,7319688011891936517
42,3,470,V5D0486,7357884348962079493,Neutral,"mall mall kaya gi, pim",7357662447248968966
42,3,480,V5D0496,7358173107779863301,Negative,takutnya muka siang tangan maghrib😂,7357662447248968966
42,3,488,V5D0504,7421698778862502662,Neutral,kmrn ketawa2 skrg bru mnta maaf🤣,7421104723333483782
42,3,489,V5D0505,7146537155904553754,Neutral,ini bisa di pake stiap hari kak?,7145783136914296090
42,3,490,V5D0506,7428534568397374226,Positive,aman ko kak kan ad disitu tertulis gak ada merkurinya 😁,7428436533981613318
42,3,492,V5D0508,7429257066198106886,Neutral,coba unic skincare dong dok🙏,7428436533981613318
42,3,511,V5D0527,7429132393128723208,Positive,"udah gak kepake kan dok krim nya??? boleh buat saya aja dok, daripada mubazir😁😁😁",7428436533981613318
42,3,520,V5D0536,7429050022912705286,Positive,dokter oki saya mau cream nya maryame nya klo udah enggak terpakek dok🙏🥰🥰,7428436533981613318
42,3,521,V5D0537,7421713542413730566,Positive,otw hanasui😁,7421104723333483782
42,3,522,V5D0538,7477196261969904391,Neutral,"kk yang serum hyalu+vitamin c,itu apakah aka kandungan,hyaluronic acid nya? dan apakah cocok buat kulit kering serum nya kk?",7235406683676167430
42,3,529,V5D0545,7312267949943227141,Neutral,busui boleh pake gasih,7312025661835578629
42,3,536,V5D0552,7308159382267790086,Positive,"banyaaak bet, nutrishee, avoskin yg alpha arbutin, the originote juga banyak nii di video ini👆🏻😊",7306081689422351622
42,3,539,V5D0555,7421286980628873989,Positive,tq doktif,7421104723333483782
42,3,541,V5D0557,7378411124293927681,Neutral,habis cuci muka pakai toner lg apa ga?,7378347819268082950
42,3,543,V5D0559,7428454859407491846,Neutral,produk fenny frans dok🙏,7428436533981613318
42,3,545,V5D0561,7421751589221991174,Negative,"demi tuhan walaupun aku g ada salah, aku juga g ada niat pake produk daviena, aku lega belum pernah beli produk daviena 🥰",7421104723333483782
42,3,550,V5D0566,7211545502368858907,Neutral,kalo retinol the originote dan pelembab nya skintific bisa gak sih?,7185096421220158747
42,3,552,V5D0568,7341415062076130054,Neutral,aku mau preloved retinol daviena ada yang mau?,7340938843190725893
42,3,565,V5D0581,7430093962310025992,Neutral,jenem glow dong dok.. please,7428436533981613318
42,3,568,V5D0584,7209274227056018203,Positive,mending pake originote astachiol ka,7185096421220158747
42,3,581,V5D0597,7357910330913866502,Neutral,"iya tiap hari abis cuci muka kaya tonerr abis itu pake serum, dan moist kaya biasa",7357662447248968966
42,3,590,V5D0606,7257155956555252486,Neutral,kalau gitu cocok nya pake toner yg mana ya??,7242204399928593669
42,3,592,V5D0608,7312225890799239937,Positive,langsung chect out kalo banginda udh kasi 10/10 manjalita ulalaaaa🥰,7312025661835578629
42,3,595,V5D0611,7456422205879698183,Neutral,kakak pakai serum lagi ga sblm pemakaian daycream,7430007251076697350
42,3,607,V5D0623,7421217151782781701,Positive,"lw g ada foktif mungkin masih bnyk korban2 masyarakat , kasian masyarakat habis2an 🤣🤣🤣",7421104723333483782
42,3,610,V5D0626,7361232832751076102,Positive,murah meriah....,7340938843190725893
42,3,616,V5D0634,7421489865839313669,Negative,seharusnya dr awal diam..introspeksi.. mintamaaf lebih elegan..drpd teriak panas panas panas,7421104723333483782
42,3,617,V5D0635,7421558771988595461,Negative,liat ownernya udh gak tertarik beli kak🤣🤣,7421104723333483782
42,3,622,V5D0640,7358420239945696006,Neutral,ada yang mau gantiin retinol daviena aku ngga? masih baru,7340938843190725893
42,3,626,V5D0644,7312715538097881861,Neutral,bagusan daviena apa avoskin??,7312025661835578629
42,3,633,V5D0651,7378547325406724870,Neutral,sblum retinol blh pake serum ga? @user tolong dijawab,7378347819268082950
42,3,634,V5D0652,7185942225934746395,Positive,eiem cintaku wlopun lama efeknya tp gapapeeee😭😭🤟,7185096421220158747
42,3,640,V5D0658,7428853330980291333,Neutral,dok kalo monwhite gimana 🥺,7428436533981613318
42,3,641,V5D0659,7443972500545127176,Positive,"alhamdulillah aku pakai juga udah lama,tpi habis stok ga tau kenapa ownerx blum jual 🥹",7428436533981613318
42,3,647,V5D0665,7195942615116120858,Positive,nice info ote chekout,7167562475641048347
42,3,653,V5D0671,7421720899924181766,Positive,"bagus hanasui....murah juga,isinya tidak abal2....tdk nipu2",7421104723333483782
42,3,658,V5D0676,7291827364518291786A,Positive,wah kak reply mulu 😂 beneran (160),7429636271552728326
42,3,660,V5D0678,7422990301986505478,Positive,aq pakai bagus bgt baru 1 minggu asli ni jujur,7421835937988070662
42,3,667,V5D0685,7428857120789267218,Neutral,adlevaa donk dok pliss🥰,7428436533981613318
42,3,676,V5D0695,7239147102642651909,Positive,plissss bgus bangett woyy😭,7194330759329631514
42,3,681,V5D0700,7424336032188973830,Positive,gpp sih yaa mahal klo manjur efeknya keliatan aku br pengin coba😊,7421364555957275910
42,3,685,V5D0704,7422499469767688967,Positive,tim yang hobby mancing 🗿😂,7421104723333483782
42,3,687,V5D0706,7425891960679826181,Positive,coba aku mau co penasan,7401739344085585158
42,3,689,V5D0708,7333633889121174277,Negative,aku pake retinol daycream temulawak jdi berjerawat😩,7319688011891936517
42,3,698,V5D0718,7323471158598550278,Neutral,"sepemikiran,,, gue pake retinol azarine mau comboin sm moist skintific yg pink aja gue ga berani, 😳",7270117302614478086
42,3,704,V5D0724,7453277503772312328,Neutral,ih bener jerawat malah tambah banyak pake maryame acne gimana dong ini😭,7279666593129434374
42,3,712,V5D0733,7246394430667162373,Neutral,"kalo tiap pagi serum vit c + ss , terus tiap malemnya moisturizing retinol , aman ga ka ??",7242204399928593669
42,3,716,V5D0737,7621513144074437383,Neutral,yang mencerahkan yang mana kk?,7306081689422351622
42,3,718,V5D0739,7460737028528276242,Positive,hai ogs! tidak perlu khawatir sekarang serum kita sudah reformula ya 😍,7459337971108515090
42,3,721,V5D0743,7312211617604420357,Positive,emang mantul banget retinolnya daviena tuh . aku dah habis 3 jar,7312025661835578629
42,3,726,V5D0748,7429755155941229317,Neutral,"dok seruni skincare dok, katanya aman buat bumil sama busui dok",7428436533981613318
42,3,729,V5D0751,7422966363545404166,Positive,tetap kely serum hanusui dan marina paling mantap dah ngefek bener ... milia hilang smpe akar2 nya,7421104723333483782
42,3,736,V5D0758,7422904657301340934,Negative,lagian kok mau mau nya sih pake cream yg dr org yg basic nya gda dr kesehatan..minimal dokter kek,7421104723333483782
42,3,738,V5D0760,7231724922862781211,Neutral,"kak mau tanya aq pake day dan night crem toner daviena, kalo serum nya ganti retinol the originote kira” bisa nggk ya",7185096421220158747
42,3,741,V5D0763,7291827364518291214A,Positive,baru order daviena semoga cocok kaya testimoni2 disini 🙏,7340938843190725893
42,3,764,V5D0786,7440847838386373432,Positive,"gapernah fokus ke produk, tapi selalu salfok sama kaos dokter lucu2🤣",7428436533981613318
42,3,767,V5D0789,7422821025110770438,Neutral,cari kekayaan dgn bodohi orang,7421104723333483782
42,3,774,V5D0796,7421731352520229637,Negative,makin kaya dia mahh😅,7421104723333483782
42,3,776,V5D0798,7422125354108142342,Negative,"untung gak pernah pake daviena. lbh percaya produk hanasui, pons, olay, garnier, wardah, sk11 masuk #skincareroutine aku",7421104723333483782
42,3,777,V5D0799,7596511490770076424,Negative,kak 😭😭,7596239649517899016
42,3,778,V5D0800,7378082439157449488,Positive,ak baru mau coobaa,7376604456818920709
42,3,790,V5D0812,7428562102396338949,Neutral,dok zyan glow skincare dok aku pake udah jalan 4 paket tapi cream malem nya ada tulisan klinik padahal ada label halal sama bpom nya,7428436533981613318
42,3,794,V5D0816,7434739306382263047,Neutral,dimna woy belinya 🥹,7428436533981613318
42,3,795,V5D0817,7418896861611197189,Neutral,"adaa yangg mauuu gantiin retinol davienaku? aku ada 2, lgsg dm ajaa yaaa🥺",7340938843190725893
42,3,796,V5D0818,7421431155021382405,Positive,"aku salah satu yg ngetag dia nyuruh buat minta maaf, bukan malah playing victim nyari pembenaran, akhirnya dia bikin jg video minta maaf, bukannya dr awal begini",7421104723333483782
42,3,798,V5D0820,7533843182586397448,Neutral,untuk jerawat ada kak?,7472351771025755410
42,3,808,V5D0830,7373924788002226950,Neutral,tiap malem pake gapapa kak?,7359717817601543429
42,3,830,V5D0852,7421348619309466374,Negative,panik pasti pembelinya berkurang 😀,7421104723333483782
42,3,834,V5D0856,7357729820916155141,Neutral,este yg anr worth every penny g ?,7357662447248968966
42,3,836,V5D0858,7361770630368838405,Negative,"cream malamnya aku blm coba kak 🥺 tapi harus liat isinya apa dulu, kalo aha/retinol mending pilih salah 1 aja",7359717817601543429
42,3,838,V5D0860,7428644515911713544,Neutral,dok glad2glow dok ....,7428436533981613318
42,3,841,V5D0864,7429092124836692757,Neutral,kalo onliyou gimana dok🙏🙏,7428436533981613318
42,3,844,V5D0867,7231059908393124635,Positive,keren kaka,7194330759329631514
42,3,851,V5D0874,7428463702829384455,Neutral,serum blemis vavl beauty dok,7428436533981613318
42,3,868,V5D0891,7474478508086166290,Neutral,kena basuh tk lepas tu,7145783136914296090
42,3,869,V5D0892,7532542644297024272,Negative,iya aku juga jerawatan terus muka gatal2,7122773893844061466
42,3,873,V5D0896,7390062328991056648,Positive,mau bgt pake kk aku ada flek hitam bandel🥺🙏,7389110955214490886
42,3,876,V5D0899,7429183390959043333,Negative,cba ms glow dok. brani gak? 😂 jgn tebang pilih,7428436533981613318
42,3,878,V5D0901,7422256288850068230,Neutral,"gue gak pake paling beli sabun muka aja yg facial wash doang, sisanya berwudhu ajaa🤭",7421104723333483782
42,3,883,V5D0906,7564732627813466887,Neutral,pake cream malam nya gak ka? sekintific retinol untuk malam hari bagus ka,7523137946246008069
42,3,887,V5D0910,7325026830090617605,Neutral,retinol daviena vs retinol avoskin bagus mana kak?,7312025661835578629
42,3,898,V5D0921,7430724037443322631,Neutral,1 pot u/ pemakaian brp lama sih?,7418514646698642693
42,3,906,V5D0929,7316772918313124613,Neutral,buat bertekstur bagusan azarine/eiem/originote,7185096421220158747
42,3,915,V5D0938,7379034747253048070,Neutral,mna keranjang kuning x teh,7361323225038540037
42,3,916,V5D0939,7421407663404352261,Negative,"klo ga di uji lab doktif, ga akn kebongkar kan? berdagang itu yg jujur. sekarang minta maaf, nangis2.. kemarin bilang panas panas 🔥🔥",7421104723333483782
42,3,919,V5D0942,7258353060636279558,Positive,originote emg deh gapernah gagal,7258280563352587526
42,3,929,V5D0953,7341028975865185030,Positive,kuningnya dari kandungan retinolnya kak bukan abal,7340938843190725893
42,3,941,V5D0965,7596575166102012679,Negative,"kan masih ada pabrik lain kenapa masih di pabrik sana,dan kenapa nggak di cek selama ini .......???? ini kyak menyalahkan pabrik, 😏😏😏",7596239649517899016
42,3,944,V5D0968,7421920754231460614,Positive,"pengguna skincare @user cushion,lipstik,premier, sunscreen,serum,seting spray ...bagus semua dan murah...pertahankan harganya jangn dimahalin yah hanasui ♥️",7421104723333483782
42,3,947,V5D0971,7188487048394523418,Positive,bisa bunda,7182401543491128602
42,3,955,V5D0979,7426332503847387909,Positive,iyah aman.... krn 0000🔥,7397028146429709573
42,3,959,V5D0983,7310095696719659781,Neutral,kk mois the originote yg brightening dicampur serum skintific yg pink boleh ngak?,7306081689422351622
42,3,966,V5D0990,7421326019841671942,Positive,😅😅😅😅😅😅,7421104723333483782
42,3,967,V5D0991,7363955762236900102,Positive,bliin gh mmh hapid.. 🥰,7363584993148357894
42,4,5,V5D0007,7205481982174708507,Neutral,xoba retinol implora ka,7185096421220158747
42,4,11,V5D0013,7348971114062004998,Positive,tp emng iyaa aku udah ngrasain sendiri,7340938843190725893
42,4,14,V5D0016,7371856064096404229,Neutral,d alba cocok ga buat oily skin&acne prone?,7357662447248968966
42,4,21,V5D0023,7396971488672334598,Neutral,ini untuk pemula aman ga kak pengen nyoba juga tapi takut masih pemula,7340938843190725893
42,4,30,V5D0033,7388871082793239302,Neutral,kk kalok selesai expo harus pakai skincare yg hydrating kalok pakek npure yg cica atau yg licorice? jawabb,7235406683676167430
42,4,34,V5D0037,7316417871726691077,Neutral,"wajahku agk kering, bruntus an, komedo an, sekarang agk jerawat an jugaa, gradakan pokonya mnding pake astachiol atau ceratides barrier?",7306081689422351622
42,4,36,V5D0039,7428467843191177990,Neutral,bogota dok ..,7428436533981613318
42,4,37,V5D0040,7392146535734018821,Negative,yg g cocok kantong nya kk😂,7389110955214490886
42,4,39,V5D0042,7422546942758273797,Neutral,untungnya aku ga pake ..,7421104723333483782
42,4,47,V5D0050,7421243631548285701,Neutral,🤭berasa ya mbak banyak stoknya yg gak kejual???😂😂,7421104723333483782
42,4,48,V5D0051,7429371249153426181,Neutral,cek cream erwa glow dok yang berasal dari sulawesi juga. soalnya saya ingin pakai cream tersebut karena banyak juga testi-testinya yang bertebaran. tapi saya ingin tahu dulu apakah aman?,7428436533981613318
42,4,52,V5D0055,7226164707778413338,Neutral,bagusan the originote atau azarine?,7185096421220158747
42,4,55,V5D0058,7378504446278337285,Positive,aku pakai daviena bikin glowing,7378347819268082950
42,4,56,V5D0059,7429196018933269265,Neutral,dok erha skincare gmn??,7428436533981613318
42,4,59,V5D0062,7429369065124758278,Positive,@user amann cahh,7428436533981613318
42,4,62,V5D0065,7596245886977999633,Positive,"sebagai mitra daviena, saya menjadi saksi bahwa produk intensive night cream with aha sudah ditarik secara massal sekitar 1 tahun lalu oleh @user daviena skincare penarikan ini dilakukan sebagai bentuk tanggung jawab dan kehati-hatian brand terhadap konsumen. kami sebagai mitra mengikuti arahan tersebut dan tidak lagi menjual produk terkait. semoga klarifikasi ini bisa meluruskan informasi dan memberi ketenangan bagi masyarakat.terimakasih🙏🥹",7596239649517899016
42,4,65,V5D0068,7151675086725645083,Neutral,kulit kering bisa pake yg mana ka,7145783136914296090
42,4,73,V5D0076,7255305345508934406,Neutral,bruntusan sm bekas jerawat bagusnya yang mna kak?,7242204399928593669
42,4,80,V5D0083,7333989331428672262,Positive,thankyouuu🫶🏻,7185096421220158747
42,4,86,V5D0089,7421368276100121350,Negative,baru aja dateng satu paket deviena sama retinol nya😓malah tau vidio ini,7421104723333483782
42,4,93,V5D0096,7188747827001508634,Neutral,gmana caranya,7182401543491128602
42,4,94,V5D0097,7418937311796888325,Neutral,klo lgi pke kb pke ini skinker ngaruh gk sih,7418514646698642693
42,4,102,V5D0105,7313400142961935110,Positive,otw langsung co😭😭,7312025661835578629
42,4,113,V5D0116,7323206537618555654,Neutral,azarine sma originote bagus mana si😩 bingung,7313383346447322373
42,4,132,V5D0136,7380998547795247877,Negative,"kalo kulit normal gmna kak, aku pake retinol hari pertama besok paginya keluar bruntusan dikit doang sih, apa karna aku pake mois? bls kak",7378347819268082950
42,4,134,V5D0138,7429237295297889032,Positive,paket the face nya bangkuhh 🔥🔥🔥🔥,7428436533981613318
42,4,144,V5D0149,7428586108319171348,Neutral,dok review ziyan glow dong,7428436533981613318
42,4,156,V5D0161,7422487958329180934,Neutral,mending pakai bedak biasa klo dasar nya putih ya putih😂,7421104723333483782
42,4,164,V5D0169,7385503227850556166,Neutral,"mnurutku sih jangan , pake yg biasanya dlu",7237379067773766917
42,4,166,V5D0171,7436925306126566145,Neutral,dok cek cream saraskin,7428436533981613318
42,4,167,V5D0173,7421755645148742405,Neutral,tapi awalnya marah2 sekarang minta maaf.🤣 kocak giliran penjualannya menurun,7421104723333483782
42,4,168,V5D0174,7421487316415972101,Negative,keliatan banget takut miskin nya nih owner,7421104723333483782
42,4,170,V5D0176,7429961039381283590,Neutral,kymskin dok review,7428436533981613318
42,4,176,V5D0183,7428551955032687365,Negative,turunin harga nya 🙏🫰,7428436533981613318
42,4,184,V5D0191,7467497101116670726,Positive,sama donk kk,7279666593129434374
42,4,185,V5D0192,7291827364518291474A,Positive,iyaa sama disini jg gtu beneran,7122773893844061466
42,4,191,V5D0199,7396330329806455557,Neutral,retinol daviena boleh di gambung sama moisturizer garnier ga? atau sama moisturizer kymskin?,7378347819268082950
42,4,192,V5D0200,7337170036774617861,Positive,iyaa,7270117302614478086
42,4,195,V5D0203,7135044523643126555,Neutral,boleh dicampur retinol ga,7129446710400601371
42,4,203,V5D0211,7225959258344866587,Positive,panutanku membuat konten ini,7194330759329631514
42,4,207,V5D0215,7160586074413990658,Neutral,"aku ada serum dan skincare untuk permasalan kulit di wajah, yang bisa kalian tanya untuk kebutuhan kulit di wajah, aku spill @user skincare official",7129446710400601371
42,4,214,V5D0223,7421370129688806150,Negative,sy pke g cocok krem siang nya abu abu di wajah,7421104723333483782
42,4,225,V5D0235,7381055506892342021,Negative,"kalau hrga normal ga salah 240 an, tp kalau ada event tgl kembar biasanya harganya ambyar",7378347819268082950
42,4,226,V5D0236,7422091652397007621,Neutral,udah lama beralih dari daviena ke skintific,7421104723333483782
42,4,234,V5D0245,7424761693319922439,Negative,kak tapi aq pake maryame tapi klo kena keringet kok gatel d wajah gmn kak lanjutin pa gk,7385065641595653382
42,4,236,V5D0247,7428438795634393861,Neutral,coba suc dok soalnya banyak bamgat review ny,7428436533981613318
42,4,245,V5D0257,7364017026459599622,Negative,udahh habis mau 3 tifak bisa cerah kak😅,7359717817601543429
42,4,253,V5D0266,7342910566968099590,Neutral,ada yg mau prlov sleepmask daviena ga?,7340938843190725893
42,4,260,V5D0273,7429975265041810182,Neutral,produk celo dong dok? 🙏,7428436533981613318
42,4,265,V5D0278,7596250608735290133,Positive,namanya juga hidup yah min sabar,7596239649517899016
