product_category,video_url,video_id,comment_type,comment_id,parent_comment_id,parent_user,reply_count,expected_reply_count,actual_reply_scraped,thread_level,user_id,username,text,mentions,hashtags,timestamp,source_file,username_norm,is_injected,comment_text_original,comment_text_model,probability_negative,probability_neutral,probability_positive,predicted_sentiment,max_probability,threshold,no_text,abstained,final_sentiment_label,sentiment_status,model_name,selected_candidate,model_hash,config_hash,locked_test_validation_status,inference_timestamp_utc,dataset_provenance,is_hcc_member,is_hcc,hcc_id,community,primary_brand,brand_label_auto,brand_combo,brand_confidence,product_brand_context,is_hcc_member_bool
originote_niacinamide,https://www.tiktok.com/@theoriginote/video/7222981366173011226?_r=1&_t=ZS-977UDn9SaZu,7222981366173011226,reply,INJ000190,7241854321876042501,beauty_ip5786,0,0,0,1,9930716450303077894,racun_rr169,udah 2 minggu pake originote alhamdulillah cocok bgt di kulitku 😍,[],[],2023-04-17T12:59:15+00:00,originote_niacinamide_video_12.csv,racun_rr169,True,udah 2 minggu pake originote alhamdulillah cocok bgt di kulitku 😍,udah 2 minggu pake originote alhamdulillah cocok bgt di kulitku 😍,0.10044370670440661,0.059964271212757714,0.8395920220828357,Positive,0.8395920220828357,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
originote_niacinamide,https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F,7129446710400601371,reply,INJ000191,7134719146655400731,reviewjujur_ip9901,0,0,0,1,9174642070294266946,skinbestie_rr7772,"setuju bgt sama yg di video, originote emang beda dari yg lain ✨",[],[],2022-08-08T10:33:21+00:00,originote_niacinamide_video_7.csv,skinbestie_rr7772,True,"setuju bgt sama yg di video, originote emang beda dari yg lain ✨","setuju bgt sama yg di video, originote emang beda dari yg lain ✨",0.12391287581572225,0.31711553517850266,0.5589715890057751,Positive,0.5589715890057751,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
originote_niacinamide,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,7314309007341063429,reply,INJ000192,7336450498961113861,reviewjujur_ip9901,0,0,0,1,9174642070294266946,skinbestie_rr7772,sama nih aku juga ngerasain efeknya pas pake originote 🥰,[],[],2023-12-19T14:42:27+00:00,originote_niacinamide_video_4.csv,skinbestie_rr7772,True,sama nih aku juga ngerasain efeknya pas pake originote 🥰,sama nih aku juga ngerasain efeknya pas pake originote 🥰,0.25253981103435885,0.38303489930266277,0.3644252896629784,Neutral,0.38303489930266277,0.42,False,True,Uncertain,Uncertain,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
davina_skincare,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,7421104723333483782,reply,INJ000193,7421631703311975176,kulitglowing_ip9201,0,0,0,1,9801742060492600543,skincare_rr80,kulitku glowing an setelah rutin pake davina kurleb 4 bulan,[],[],2024-10-02T10:55:29+00:00,davina_skincare_video_2.csv,skincare_rr80,True,kulitku glowing an setelah rutin pake davina kurleb 4 bulan,kulitku glowing an setelah rutin pake davina kurleb 4 bulan,0.32326742910692136,0.2648677819811101,0.4118647889119686,Positive,0.4118647889119686,0.42,False,True,Uncertain,Uncertain,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
davina_skincare,https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz,7596239649517899016,reply,INJ000194,7596242693640356616,kulitglowing_ip9201,0,0,0,1,9801742060492600543,skincare_rr80,sama nih aku juga ngerasain efeknya pas pake davina,[],[],2026-01-17T08:28:41+00:00,davina_skincare_video_1.csv,skincare_rr80,True,sama nih aku juga ngerasain efeknya pas pake davina,sama nih aku juga ngerasain efeknya pas pake davina,0.43470722808763235,0.23754041736111886,0.3277523545512488,Negative,0.43470722808763235,0.42,False,False,Negative,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
originote_niacinamide,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,7314309007341063429,reply,INJ000195,7405806387433784069,beautyvibe_ct3233,0,0,0,1,9357685554828008700,kulitsehat_rr9831,kulitku glowing an setelah rutin pake originote kurleb 6 bulan beneran,[],[],2023-12-19T14:46:32+00:00,originote_niacinamide_video_4.csv,kulitsehat_rr9831,True,kulitku glowing an setelah rutin pake originote kurleb 6 bulan beneran,kulitku glowing an setelah rutin pake originote kurleb 6 bulan beneran,0.14675233686324085,0.4202525075700251,0.4329951555667342,Positive,0.4329951555667342,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
azarine_retinol,https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9,7270117302614478086,reply,INJ000196,7324475493892293382,beautyvibe_ct3233,0,0,0,1,9357685554828008700,kulitsehat_rr9831,sama nih aku juga ngerasain efeknya pas pake azarine ✨,[],[],2023-08-22T13:11:29+00:00,azarine_retinol_video_3.csv,kulitsehat_rr9831,True,sama nih aku juga ngerasain efeknya pas pake azarine ✨,sama nih aku juga ngerasain efeknya pas pake azarine ✨,0.2983833564734836,0.265750515290872,0.4358661282356444,Positive,0.4358661282356444,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Azarine,False
daviena_retinol,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub,7389110955214490886,reply,INJ000197,7433749845083603718,skincare_cp5957,0,0,0,1,9184578920922983542,beautyvibe_rr1701,baru 3 hari pake daviena tp udah kerasa bedanya 😊,[],[],2024-07-08T04:26:34+00:00,daviena_retinol_video_3.csv,beautyvibe_rr1701,True,baru 3 hari pake daviena tp udah kerasa bedanya 😊,baru 3 hari pake daviena tp udah kerasa bedanya 😊,0.6675018523579724,0.06094088291154323,0.2715572647304844,Negative,0.6675018523579724,0.42,False,False,Negative,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
azarine_retinol,https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn,7327630114282573061,reply,INJ000198,7373209384408761094,skincare_cp5957,0,0,0,1,9184578920922983542,beautyvibe_rr1701,"wah kebetulan lg cari review azarine, makasih infonya kak 🥰",[],[],2024-03-02T14:35:46+00:00,azarine_retinol_video_7.csv,beautyvibe_rr1701,True,"wah kebetulan lg cari review azarine, makasih infonya kak 🥰","wah kebetulan lg cari review azarine, makasih infonya kak 🥰",0.09184544114676389,0.3239917304922581,0.584162828360978,Positive,0.584162828360978,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Azarine,False
azarine_retinol,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3,7185096421220158747,reply,INJ000199,7209510627977478939,cantik_rp39846,0,0,0,1,9487633864955817966,kulitglowing_rr22275,makasih infonya kak 🙏!!,[],[],2023-03-12T06:06:28+00:00,azarine_retinol_video_5.csv,kulitglowing_rr22275,True,makasih infonya kak 🙏!!,makasih infonya kak 🙏!,0.17844499305979453,0.3572735691297204,0.46428143781048503,Positive,0.46428143781048503,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Azarine,False
daviena_retinol,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,7378347819268082950,reply,INJ000200,7408242461876208389,cantik_rp39846,0,0,0,1,9487633864955817966,kulitglowing_rr22275,makasih infonya kak 🙏 🥰,[],[],2024-08-28T18:48:41+00:00,daviena_retinol_video_11.csv,kulitglowing_rr22275,True,makasih infonya kak 🙏 🥰,makasih infonya kak 🙏 🥰,0.17521483849937172,0.34516811377370993,0.4796170477269184,Positive,0.4796170477269184,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
daviena_retinol,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr,7418812570569641221,reply,INJ000201,7420293532869133063,cantik_rp39846,0,0,0,1,9487633864955817966,kulitglowing_rr22275,real sih ini 😊,[],[],2024-09-30T06:46:37+00:00,daviena_retinol_video_4.csv,kulitglowing_rr22275,True,real sih ini 😊,real sih ini 😊,0.3041070995511824,0.5399444280103023,0.1559484724385153,Neutral,0.5399444280103023,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
daviena_retinol,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9,7313744314927041797,reply,INJ000202,7320109896015708933,cantik_rp39846,0,0,0,1,9487633864955817966,kulitglowing_rr22275,"iya bener, aku jg ngerasain 😊",[],[],2024-01-04T08:03:04+00:00,daviena_retinol_video_5.csv,kulitglowing_rr22275,True,"iya bener, aku jg ngerasain 😊","iya bener, aku jg ngerasain 😊",0.2604677351391924,0.12434606608595924,0.6151861987748484,Positive,0.6151861987748484,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
maryame_niacinamide,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E,7421835937988070662,reply,INJ000203,7453399807445484306,cantik_rp39846,0,0,0,1,9487633864955817966,kulitglowing_rr22275,aku jg gt awalnya,[],[],2024-12-28T10:00:07+00:00,maryame_niacinamide_video_9.csv,kulitglowing_rr22275,True,aku jg gt awalnya,aku jg gt awalnya,0.29896044046940623,0.1891948815819964,0.5118446779485974,Positive,0.5118446779485974,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
azarine_retinol,https://www.tiktok.com/@skincarebyw/video/7397028146429709573?_r=1&_t=ZS-977QLwAWBLp,7397028146429709573,reply,INJ000204,7397946421126087430,cantik_rp39846,0,0,0,1,9487633864955817966,kulitglowing_rr22275,setuju!! worth it bgt 😍,[],[],2024-08-01T02:28:49+00:00,azarine_retinol_video_6.csv,kulitglowing_rr22275,True,setuju!! worth it bgt 😍,setuju! worth it bgt 😍,0.092110650526767,0.1859409693045305,0.7219483801687026,Positive,0.7219483801687026,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Azarine,False
daviena_retinol,https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj,7291631421565832453,reply,INJ000205,7291901186143716101,glowup_ct9909,0,0,0,1,9874578408719348924,skinbestie_rr51345,sama² kak semangat 🙏,[],[],2023-11-02T03:43:28+00:00,daviena_retinol_video_14.csv,skinbestie_rr51345,True,sama² kak semangat 🙏,sama² kak semangat 🙏,0.05357435333370565,0.42895056202279885,0.5174750846434955,Positive,0.5174750846434955,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
originote_niacinamide,https://www.tiktok.com/@theoriginote/video/7459337971108515090?_r=1&_t=ZS-977U9ZHP2SG,7459337971108515090,reply,INJ000206,7459347878482805512,glowup_ct9909,0,0,0,1,9874578408719348924,skinbestie_rr51345,noted kak makasih ya 😍,[],[],2025-06-02T14:44:17+00:00,originote_niacinamide_video_11.csv,skinbestie_rr51345,True,noted kak makasih ya 😍,noted kak makasih ya 😍,0.21138276647487536,0.4870378303754628,0.3015794031496619,Neutral,0.4870378303754628,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
davina_skincare,https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz,7596239649517899016,reply,INJ000207,7596247360604619527,glowup_ct9909,0,0,0,1,9874578408719348924,skinbestie_rr51345,noted kak makasih ya beneran,[],[],2026-01-17T09:29:37+00:00,davina_skincare_video_1.csv,skinbestie_rr51345,True,noted kak makasih ya beneran,noted kak makasih ya beneran,0.14155736206544337,0.513799426876209,0.3446432110583476,Neutral,0.513799426876209,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
originote_niacinamide,https://www.tiktok.com/@glowupyuk34/video/7208499827234131226?_r=1&_t=ZS-9701i7ODr2A,7208499827234131226,reply,INJ000208,7251113364490765062,glowup_ct9909,0,0,0,1,9874578408719348924,skinbestie_rr51345,makasih infonya kak 🙏 😍,[],[],2023-07-02T07:59:42+00:00,originote_niacinamide_video_9.csv,skinbestie_rr51345,True,makasih infonya kak 🙏 😍,makasih infonya kak 🙏 😍,0.17824487586658566,0.3683657161235354,0.4533894080098789,Positive,0.4533894080098789,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
daviena_retinol,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,7340938843190725893,reply,INJ000209,7400374993173807877,glowup_ct9909,0,0,0,1,9874578408719348924,skinbestie_rr51345,bener bgt kak setuju!!,[],[],2024-08-07T13:50:36+00:00,daviena_retinol_video_8.csv,skinbestie_rr51345,True,bener bgt kak setuju!!,bener bgt kak setuju!,0.05493016161213957,0.24437741977766533,0.7006924186101952,Positive,0.7006924186101952,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
daviena_retinol,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,7340938843190725893,reply,INJ000210,7350419864765629190,skinbestie_ct9114,0,0,0,1,9733927008597290461,beautyaddict_rr42909,wah kak reply mulu 😂 beneran,[],[],2024-04-20T15:25:20+00:00,daviena_retinol_video_8.csv,beautyaddict_rr42909,True,wah kak reply mulu 😂 beneran,wah kak reply mulu 😂 beneran,0.11241781184536519,0.6371412504259721,0.2504409377286628,Neutral,0.6371412504259721,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,True,True,183,183,The Originote,The Originote,The Originote,High,Daviena,True
maryame_niacinamide,https://www.tiktok.com/@dewihanijayanti/video/7472351771025755410?_r=1&_t=ZS-9702VldBrPj,7472351771025755410,reply,INJ000211,7472563885531693832,skinbestie_ct9114,0,0,0,1,9733927008597290461,beautyaddict_rr42909,bener bgt kak setuju 🥰,[],[],2025-04-23T02:19:55+00:00,maryame_niacinamide_video_10.csv,beautyaddict_rr42909,True,bener bgt kak setuju 🥰,bener bgt kak setuju 🥰,0.05421814379514256,0.24167886990160703,0.7041029863032504,Positive,0.7041029863032504,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,True,True,183,183,The Originote,The Originote,The Originote,High,Maryame,True
originote_niacinamide,https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F,7129446710400601371,reply,INJ000212,7180737424883598107,skinbestie_ct9114,0,0,0,1,9733927008597290461,beautyaddict_rr42909,wkwk sama kak🤣 btw,[],[],2022-08-24T12:50:51+00:00,originote_niacinamide_video_7.csv,beautyaddict_rr42909,True,wkwk sama kak🤣 btw,wkwk sama kak🤣 btw,0.16902011751994878,0.6945052418663562,0.13647464061369508,Neutral,0.6945052418663562,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,True,True,183,183,The Originote,The Originote,The Originote,High,The Originote,True
daviena_retinol,https://www.tiktok.com/@orinagista13/video/7319688011891936517?_r=1&_t=ZS-977cBAtDHkH,7319688011891936517,reply,INJ000213,7320952098731852549,skinbestie_rp58099,0,0,0,1,9887469076368716782,kulitsehat_rr32405,real sih ini btw,[],[],2024-01-06T14:38:55+00:00,daviena_retinol_video_13.csv,kulitsehat_rr32405,True,real sih ini btw,real sih ini btw,0.24541020131178096,0.5640414636390005,0.19054833504921848,Neutral,0.5640414636390005,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
originote_niacinamide,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,7122773893844061466,reply,INJ000214,7142505480208171803,skinbestie_rp58099,0,0,0,1,9887469076368716782,kulitsehat_rr32405,real sih ini!!,[],[],2022-09-12T16:38:17+00:00,originote_niacinamide_video_1.csv,kulitsehat_rr32405,True,real sih ini!!,real sih ini!,0.3055014530818163,0.5197728785535423,0.17472566836464143,Neutral,0.5197728785535423,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
maryame_niacinamide,https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI,7429636271552728326,reply,INJ000215,7430749131633312530,skinbestie_rp58099,0,0,0,1,9887469076368716782,kulitsehat_rr32405,sama² kak semangat ✨,[],[],2024-10-28T10:27:39+00:00,maryame_niacinamide_video_13.csv,kulitsehat_rr32405,True,sama² kak semangat ✨,sama² kak semangat ✨,0.05155943127323596,0.41349494771246753,0.5349456210142965,Positive,0.5349456210142965,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
originote_niacinamide,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y,7145783136914296090,reply,INJ000216,7152439492237673243,skinbestie_rp58099,0,0,0,1,9887469076368716782,kulitsehat_rr32405,wah kak reply mulu 😂 btw,[],[],2022-10-09T11:06:10+00:00,originote_niacinamide_video_3.csv,kulitsehat_rr32405,True,wah kak reply mulu 😂 btw,wah kak reply mulu 😂 btw,0.14198880142834763,0.639237540273901,0.21877365829775133,Neutral,0.639237540273901,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
